"B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M","GEO_ID","NAME"
"28.0","2.6","29.4","3.4","26.8","3.0","1500000US240054085061","Block Group 1, Census Tract 4085.06, Baltimore County, Maryland"
"38.9","10.5","38.1","21.1","45.2","17.8","1500000US240054085062","Block Group 2, Census Tract 4085.06, Baltimore County, Maryland"
"30.6","1.2","29.5","4.3","30.8","1.6","1500000US240054085063","Block Group 3, Census Tract 4085.06, Baltimore County, Maryland"
"29.0","2.5","28.9","2.3","32.1","6.5","1500000US240054085071","Block Group 1, Census Tract 4085.07, Baltimore County, Maryland"
"35.1","13.8","30.8","15.4","42.1","17.6","1500000US240054085072","Block Group 2, Census Tract 4085.07, Baltimore County, Maryland"
"29.6","10.7","29.3","8.6","29.7","18.4","1500000US240054085073","Block Group 3, Census Tract 4085.07, Baltimore County, Maryland"
"23.7","7.7","22.9","12.0","23.7","7.6","1500000US240054085074","Block Group 4, Census Tract 4085.07, Baltimore County, Maryland"
"49.3","20.7","38.7","9.1","53.2","11.4","1500000US240054086011","Block Group 1, Census Tract 4086.01, Baltimore County, Maryland"
"43.1","14.6","45.4","11.8","37.1","12.5","1500000US240054086012","Block Group 2, Census Tract 4086.01, Baltimore County, Maryland"
"43.6","14.6","43.0","14.1","46.5","20.2","1500000US240054086013","Block Group 3, Census Tract 4086.01, Baltimore County, Maryland"
"36.3","12.3","42.8","6.4","28.6","8.2","1500000US240054086014","Block Group 4, Census Tract 4086.01, Baltimore County, Maryland"
"46.4","3.8","41.9","7.6","48.4","3.2","1500000US240054086021","Block Group 1, Census Tract 4086.02, Baltimore County, Maryland"
"57.6","6.8","56.5","9.4","58.2","6.5","1500000US240054086022","Block Group 2, Census Tract 4086.02, Baltimore County, Maryland"
"49.8","4.4","49.0","3.7","51.3","9.1","1500000US240054087021","Block Group 1, Census Tract 4087.02, Baltimore County, Maryland"
"40.8","11.7","40.4","21.9","43.3","15.1","1500000US240054087022","Block Group 2, Census Tract 4087.02, Baltimore County, Maryland"
"42.9","10.4","46.5","16.2","42.5","9.0","1500000US240054087031","Block Group 1, Census Tract 4087.03, Baltimore County, Maryland"
"47.9","10.9","41.1","5.7","50.7","7.8","1500000US240054087032","Block Group 2, Census Tract 4087.03, Baltimore County, Maryland"
"46.4","13.7","41.8","22.6","51.2","15.2","1500000US240054087033","Block Group 3, Census Tract 4087.03, Baltimore County, Maryland"
"39.7","12.5","33.4","19.4","43.1","15.5","1500000US240054087034","Block Group 4, Census Tract 4087.03, Baltimore County, Maryland"
"45.7","5.1","43.5","13.1","48.3","4.3","1500000US240054087041","Block Group 1, Census Tract 4087.04, Baltimore County, Maryland"
"51.4","10.8","54.0","8.7","47.9","15.2","1500000US240054087042","Block Group 2, Census Tract 4087.04, Baltimore County, Maryland"
"37.2","5.6","39.4","1.4","34.6","8.8","1500000US240054087043","Block Group 3, Census Tract 4087.04, Baltimore County, Maryland"
"41.5","2.3","41.9","10.6","38.3","10.8","1500000US240054088001","Block Group 1, Census Tract 4088, Baltimore County, Maryland"
"36.5","6.2","32.9","8.6","37.5","3.6","1500000US240054088002","Block Group 2, Census Tract 4088, Baltimore County, Maryland"
"53.0","5.2","53.2","19.9","52.9","7.1","1500000US240054089001","Block Group 1, Census Tract 4089, Baltimore County, Maryland"
"41.7","17.5","41.2","17.1","50.0","21.0","1500000US240054089002","Block Group 2, Census Tract 4089, Baltimore County, Maryland"
"57.8","4.3","57.9","13.6","57.7","3.9","1500000US240054101001","Block Group 1, Census Tract 4101, Baltimore County, Maryland"
"42.7","18.2","49.5","18.7","38.6","18.0","1500000US240054101002","Block Group 2, Census Tract 4101, Baltimore County, Maryland"
"41.1","10.8","46.9","5.5","35.1","10.2","1500000US240054101003","Block Group 3, Census Tract 4101, Baltimore County, Maryland"
"52.6","11.2","53.7","13.8","48.9","11.9","1500000US240054101004","Block Group 4, Census Tract 4101, Baltimore County, Maryland"
"49.2","4.6","48.7","5.9","49.3","4.9","1500000US240054102001","Block Group 1, Census Tract 4102, Baltimore County, Maryland"
"48.7","4.8","44.6","8.3","50.4","4.4","1500000US240054102002","Block Group 2, Census Tract 4102, Baltimore County, Maryland"
"45.4","7.1","46.1","6.4","44.0","12.1","1500000US240054102003","Block Group 3, Census Tract 4102, Baltimore County, Maryland"
"52.8","4.7","54.7","4.4","50.4","8.9","1500000US240054111011","Block Group 1, Census Tract 4111.01, Baltimore County, Maryland"
"56.3","10.1","59.4","5.5","46.9","18.9","1500000US240054111021","Block Group 1, Census Tract 4111.02, Baltimore County, Maryland"
"54.6","6.5","54.8","5.5","51.8","18.0","1500000US240054111022","Block Group 2, Census Tract 4111.02, Baltimore County, Maryland"
"48.3","6.5","48.1","10.6","48.5","9.8","1500000US240054111023","Block Group 3, Census Tract 4111.02, Baltimore County, Maryland"
"41.1","6.0","41.8","9.3","39.7","8.1","1500000US240054112011","Block Group 1, Census Tract 4112.01, Baltimore County, Maryland"
"61.1","11.9","54.4","14.5","62.9","11.1","1500000US240054112012","Block Group 2, Census Tract 4112.01, Baltimore County, Maryland"
"63.9","5.6","64.1","4.1","63.8","11.5","1500000US240054112013","Block Group 3, Census Tract 4112.01, Baltimore County, Maryland"
"44.2","9.6","42.6","7.1","45.0","16.8","1500000US240054112014","Block Group 4, Census Tract 4112.01, Baltimore County, Maryland"
"44.1","7.5","44.7","7.6","42.6","9.7","1500000US240054112021","Block Group 1, Census Tract 4112.02, Baltimore County, Maryland"
"52.7","10.5","54.7","9.7","51.5","10.8","1500000US240054112022","Block Group 2, Census Tract 4112.02, Baltimore County, Maryland"
"39.4","14.2","39.4","19.0","39.1","17.2","1500000US240054112023","Block Group 3, Census Tract 4112.02, Baltimore County, Maryland"
"36.9","3.1","37.6","5.3","36.2","3.6","1500000US240054113021","Block Group 1, Census Tract 4113.02, Baltimore County, Maryland"
"43.1","14.7","35.9","16.6","50.2","20.9","1500000US240054113022","Block Group 2, Census Tract 4113.02, Baltimore County, Maryland"
"41.1","18.4","38.1","22.9","50.1","20.2","1500000US240054113031","Block Group 1, Census Tract 4113.03, Baltimore County, Maryland"
"58.7","9.7","57.5","19.3","58.7","8.8","1500000US240054113032","Block Group 2, Census Tract 4113.03, Baltimore County, Maryland"
"41.8","6.8","27.5","12.8","46.2","13.0","1500000US240054113033","Block Group 3, Census Tract 4113.03, Baltimore County, Maryland"
"51.6","4.5","53.4","6.0","50.5","4.8","1500000US240054113034","Block Group 4, Census Tract 4113.03, Baltimore County, Maryland"
"37.6","12.4","36.9","26.4","37.6","8.5","1500000US240054113061","Block Group 1, Census Tract 4113.06, Baltimore County, Maryland"
"37.4","3.2","37.7","5.4","37.3","5.4","1500000US240054113062","Block Group 2, Census Tract 4113.06, Baltimore County, Maryland"
"37.4","8.8","35.5","12.0","37.4","15.4","1500000US240054113063","Block Group 3, Census Tract 4113.06, Baltimore County, Maryland"
"35.8","6.0","29.6","8.4","39.4","8.1","1500000US240054113071","Block Group 1, Census Tract 4113.07, Baltimore County, Maryland"
"38.4","8.1","37.5","9.2","38.6","9.2","1500000US240054113072","Block Group 2, Census Tract 4113.07, Baltimore County, Maryland"
"41.0","18.4","40.5","10.1","51.1","31.2","1500000US240054113081","Block Group 1, Census Tract 4113.08, Baltimore County, Maryland"
"38.1","3.9","37.7","3.7","40.5","4.0","1500000US240054113082","Block Group 2, Census Tract 4113.08, Baltimore County, Maryland"
"49.1","12.1","52.0","27.0","43.9","5.2","1500000US240054113083","Block Group 3, Census Tract 4113.08, Baltimore County, Maryland"
"44.2","5.4","39.5","9.6","47.5","11.2","1500000US240054113091","Block Group 1, Census Tract 4113.09, Baltimore County, Maryland"
"37.9","7.5","35.0","6.0","40.8","5.6","1500000US240054113092","Block Group 2, Census Tract 4113.09, Baltimore County, Maryland"
"68.9","2.7","67.6","3.2","69.4","4.7","1500000US240054113093","Block Group 3, Census Tract 4113.09, Baltimore County, Maryland"
"34.0","1.3","32.8","5.5","34.0","2.9","1500000US240054113094","Block Group 4, Census Tract 4113.09, Baltimore County, Maryland"
"50.0","6.4","48.2","7.3","50.6","6.8","1500000US240054113095","Block Group 5, Census Tract 4113.09, Baltimore County, Maryland"
"44.0","6.9","40.5","9.1","45.5","5.9","1500000US240054114041","Block Group 1, Census Tract 4114.04, Baltimore County, Maryland"
"43.0","18.2","54.2","10.9","33.3","31.4","1500000US240054114042","Block Group 2, Census Tract 4114.04, Baltimore County, Maryland"
"45.5","6.5","41.3","7.5","47.6","4.4","1500000US240054114061","Block Group 1, Census Tract 4114.06, Baltimore County, Maryland"
"56.7","11.7","52.6","16.1","57.8","9.7","1500000US240054114062","Block Group 2, Census Tract 4114.06, Baltimore County, Maryland"
"38.5","8.8","37.9","11.1","40.2","8.1","1500000US240054114063","Block Group 3, Census Tract 4114.06, Baltimore County, Maryland"
"36.7","4.4","37.9","7.0","35.3","4.6","1500000US240054114081","Block Group 1, Census Tract 4114.08, Baltimore County, Maryland"
"31.3","3.6","30.2","6.0","34.3","6.2","1500000US240054114082","Block Group 2, Census Tract 4114.08, Baltimore County, Maryland"
"40.0","5.0","41.6","6.3","36.5","7.1","1500000US240054114083","Block Group 3, Census Tract 4114.08, Baltimore County, Maryland"
"45.8","5.5","45.4","10.8","46.3","11.3","1500000US240054114091","Block Group 1, Census Tract 4114.09, Baltimore County, Maryland"
"40.4","10.3","37.5","7.9","47.5","13.7","1500000US240054114092","Block Group 2, Census Tract 4114.09, Baltimore County, Maryland"
"35.3","4.2","35.3","3.9","35.2","5.7","1500000US240054114093","Block Group 3, Census Tract 4114.09, Baltimore County, Maryland"
"44.2","10.2","48.1","13.5","42.3","8.4","1500000US240054114101","Block Group 1, Census Tract 4114.10, Baltimore County, Maryland"
"39.4","7.2","29.6","4.1","55.6","5.0","1500000US240054114102","Block Group 2, Census Tract 4114.10, Baltimore County, Maryland"
"38.0","9.7","37.6","7.2","39.2","16.9","1500000US240054114103","Block Group 3, Census Tract 4114.10, Baltimore County, Maryland"
"38.2","29.4","33.4","6.1","61.7","23.7","1500000US240054114111","Block Group 1, Census Tract 4114.11, Baltimore County, Maryland"
"31.3","5.1","32.1","10.7","30.9","11.2","1500000US240054114112","Block Group 2, Census Tract 4114.11, Baltimore County, Maryland"
"27.3","4.4","16.8","14.0","31.4","6.8","1500000US240054114121","Block Group 1, Census Tract 4114.12, Baltimore County, Maryland"
"29.5","14.5","16.7","26.6","30.1","0.8","1500000US240054114122","Block Group 2, Census Tract 4114.12, Baltimore County, Maryland"
"86.1","1.3","85.7","1.2","86.2","2.0","1500000US240054114131","Block Group 1, Census Tract 4114.13, Baltimore County, Maryland"
"69.1","21.0","63.4","24.1","69.6","21.7","1500000US240054114132","Block Group 2, Census Tract 4114.13, Baltimore County, Maryland"
"50.4","18.2","50.8","14.3","37.9","25.8","1500000US240054201001","Block Group 1, Census Tract 4201, Baltimore County, Maryland"
"49.0","16.4","49.8","5.7","39.3","18.4","1500000US240054201002","Block Group 2, Census Tract 4201, Baltimore County, Maryland"
"45.2","18.0","45.1","15.6","57.3","37.9","1500000US240054201003","Block Group 3, Census Tract 4201, Baltimore County, Maryland"
"35.7","5.2","39.0","8.6","34.3","7.2","1500000US240054202001","Block Group 1, Census Tract 4202, Baltimore County, Maryland"
"49.1","15.7","35.1","16.0","57.9","14.5","1500000US240054202002","Block Group 2, Census Tract 4202, Baltimore County, Maryland"
"34.0","5.0","31.9","9.9","35.4","4.3","1500000US240054203011","Block Group 1, Census Tract 4203.01, Baltimore County, Maryland"
"30.8","10.0","25.3","7.6","45.9","9.7","1500000US240054203021","Block Group 1, Census Tract 4203.02, Baltimore County, Maryland"
"31.0","5.1","32.4","15.6","29.7","6.8","1500000US240054203022","Block Group 2, Census Tract 4203.02, Baltimore County, Maryland"
"47.9","8.4","52.5","10.4","43.9","13.1","1500000US240054203031","Block Group 1, Census Tract 4203.03, Baltimore County, Maryland"
"27.4","4.9","24.8","9.5","27.6","7.2","1500000US240054204011","Block Group 1, Census Tract 4204.01, Baltimore County, Maryland"
"25.1","9.3","25.1","11.2","25.2","11.3","1500000US240054204012","Block Group 2, Census Tract 4204.01, Baltimore County, Maryland"
"50.3","2.8","21.4","21.6","53.4","16.5","1500000US240054204013","Block Group 3, Census Tract 4204.01, Baltimore County, Maryland"
"34.0","3.1","25.9","15.1","34.7","2.7","1500000US240054204014","Block Group 4, Census Tract 4204.01, Baltimore County, Maryland"
"40.7","3.9","37.1","9.6","47.1","10.8","1500000US240054204021","Block Group 1, Census Tract 4204.02, Baltimore County, Maryland"
"37.3","10.4","37.5","11.1","37.3","15.4","1500000US240054204022","Block Group 2, Census Tract 4204.02, Baltimore County, Maryland"
"43.8","12.2","49.7","12.3","39.3","9.3","1500000US240054205001","Block Group 1, Census Tract 4205, Baltimore County, Maryland"
"36.7","15.3","35.9","15.8","39.1","18.4","1500000US240054205002","Block Group 2, Census Tract 4205, Baltimore County, Maryland"
"34.3","4.9","32.8","8.6","34.6","8.5","1500000US240054206001","Block Group 1, Census Tract 4206, Baltimore County, Maryland"
"27.9","20.0","30.5","15.4","23.1","27.7","1500000US240054206002","Block Group 2, Census Tract 4206, Baltimore County, Maryland"
"45.9","10.6","38.6","9.3","61.1","7.1","1500000US240054206003","Block Group 3, Census Tract 4206, Baltimore County, Maryland"
"37.9","9.2","32.6","12.0","38.5","4.9","1500000US240054207011","Block Group 1, Census Tract 4207.01, Baltimore County, Maryland"
"41.2","11.2","41.2","11.2","41.3","15.0","1500000US240054207012","Block Group 2, Census Tract 4207.01, Baltimore County, Maryland"
"38.0","6.2","34.3","10.0","40.0","4.2","1500000US240054207021","Block Group 1, Census Tract 4207.02, Baltimore County, Maryland"
"42.0","19.9","38.3","14.8","51.3","30.9","1500000US240054208001","Block Group 1, Census Tract 4208, Baltimore County, Maryland"
"50.9","7.4","46.7","8.4","54.8","4.5","1500000US240054208002","Block Group 2, Census Tract 4208, Baltimore County, Maryland"
"37.9","15.7","34.2","20.4","47.5","15.9","1500000US240054208003","Block Group 3, Census Tract 4208, Baltimore County, Maryland"
"36.4","5.7","36.9","8.2","34.9","6.8","1500000US240054209001","Block Group 1, Census Tract 4209, Baltimore County, Maryland"
"45.6","12.3","45.9","14.0","42.6","25.6","1500000US240054209002","Block Group 2, Census Tract 4209, Baltimore County, Maryland"
"46.2","14.8","46.9","14.3","40.9","20.7","1500000US240054209003","Block Group 3, Census Tract 4209, Baltimore County, Maryland"
"41.9","11.4","50.6","8.7","37.1","2.6","1500000US240054210001","Block Group 1, Census Tract 4210, Baltimore County, Maryland"
"39.0","10.4","32.9","16.8","40.8","11.1","1500000US240054211011","Block Group 1, Census Tract 4211.01, Baltimore County, Maryland"
"30.4","9.6","37.5","9.8","30.1","5.1","1500000US240054211012","Block Group 2, Census Tract 4211.01, Baltimore County, Maryland"
"41.8","8.3","39.7","10.9","42.8","7.5","1500000US240054211021","Block Group 1, Census Tract 4211.02, Baltimore County, Maryland"
"43.3","7.7","43.5","12.2","43.1","8.1","1500000US240054211022","Block Group 2, Census Tract 4211.02, Baltimore County, Maryland"
"45.7","5.7","41.5","4.4","48.1","3.9","1500000US240054212001","Block Group 1, Census Tract 4212, Baltimore County, Maryland"
"40.0","10.3","34.6","17.1","44.6","5.1","1500000US240054212002","Block Group 2, Census Tract 4212, Baltimore County, Maryland"
"26.5","2.9","28.6","2.3","24.3","2.8","1500000US240054301011","Block Group 1, Census Tract 4301.01, Baltimore County, Maryland"
"44.3","5.3","44.4","5.9","44.2","13.2","1500000US240054301012","Block Group 2, Census Tract 4301.01, Baltimore County, Maryland"
"42.4","8.7","41.3","9.2","49.3","11.2","1500000US240054301041","Block Group 1, Census Tract 4301.04, Baltimore County, Maryland"
"56.7","17.5","54.4","14.3","59.5","22.7","1500000US240054301042","Block Group 2, Census Tract 4301.04, Baltimore County, Maryland"
"50.9","16.3","56.3","11.5","42.1","31.5","1500000US240054302001","Block Group 1, Census Tract 4302, Baltimore County, Maryland"
"32.6","9.5","28.4","4.0","38.8","7.4","1500000US240054302002","Block Group 2, Census Tract 4302, Baltimore County, Maryland"
"59.9","7.6","56.9","19.5","60.6","6.3","1500000US240054302003","Block Group 3, Census Tract 4302, Baltimore County, Maryland"
"36.6","23.7","35.4","15.0","48.8","27.0","1500000US240054303001","Block Group 1, Census Tract 4303, Baltimore County, Maryland"
"32.3","6.2","30.3","2.7","37.5","6.6","1500000US240054303002","Block Group 2, Census Tract 4303, Baltimore County, Maryland"
"59.2","19.5","59.3","28.9","59.2","24.9","1500000US240054303003","Block Group 3, Census Tract 4303, Baltimore County, Maryland"
"31.2","6.7","31.3","6.8","29.1","13.6","1500000US240054303004","Block Group 4, Census Tract 4303, Baltimore County, Maryland"
"50.9","8.2","52.3","10.1","50.4","11.1","1500000US240054304001","Block Group 1, Census Tract 4304, Baltimore County, Maryland"
"37.2","14.6","45.9","20.9","32.9","5.3","1500000US240054304002","Block Group 2, Census Tract 4304, Baltimore County, Maryland"
