"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"496","154","83","51","46","45","24","30","22","35","0","12","22","35","37","35","413","157","344","142","178","104","166","112","90","103","76","61","69","77","1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland"
"612","96","296","75","109","44","78","46","31","23","0","12","31","23","187","71","316","91","213","86","96","46","117","75","72","60","45","51","103","50","1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland"
"832","92","187","57","92","43","64","37","28","29","8","13","20","27","95","42","645","92","359","83","200","68","159","70","16","18","143","67","286","81","1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland"
"542","132","257","117","151","92","127","90","24","28","0","12","24","28","106","90","285","94","92","74","47","56","45","42","18","28","27","31","193","94","1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland"
"248","95","64","51","52","48","34","30","18","33","0","12","18","33","12","19","184","108","157","103","139","101","18","29","0","12","18","29","27","31","1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland"
"833","174","250","112","72","79","54","56","18","36","0","12","18","36","178","74","583","148","185","83","96","69","89","56","13","21","76","51","398","147","1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland"
"704","135","284","89","139","68","139","68","0","12","0","12","0","12","145","64","420","126","218","89","218","89","0","12","0","12","0","12","202","110","1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland"
"310","54","134","39","104","38","104","38","0","12","0","12","0","12","30","26","176","60","156","56","156","56","0","12","0","12","0","12","20","22","1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland"
"786","101","346","86","210","67","178","66","32","27","19","22","13","17","136","69","440","110","257","89","206","82","51","35","0","12","51","35","183","88","1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland"
"236","72","36","28","20","21","20","21","0","12","0","12","0","12","16","19","200","69","134","63","122","62","12","19","0","12","12","19","66","33","1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland"
"354","54","176","48","117","43","96","40","21","22","0","12","21","22","59","34","178","61","143","56","132","53","11","18","0","12","11","18","35","33","1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland"
"262","87","13","20","13","20","13","20","0","12","0","12","0","12","0","12","249","83","249","83","13","21","236","83","10","17","226","84","0","12","1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland"
"162","43","28","15","12","10","8","9","4","6","0","17","4","6","16","11","134","44","98","37","71","31","27","25","0","17","27","25","36","24","1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland"
"749","132","329","102","290","96","182","75","108","72","14","21","94","68","39","42","420","113","354","104","223","92","131","97","38","45","93","92","66","80","1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland"
"914","139","453","138","241","82","200","88","41","42","0","12","41","42","212","112","461","133","346","95","282","88","64","51","19","29","45","40","115","101","1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland"
"610","139","191","111","156","101","105","86","51","52","0","12","51","52","35","42","419","137","255","115","255","115","0","12","0","12","0","12","164","93","1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland"
"594","87","319","88","247","82","140","60","107","60","53","34","54","51","72","43","275","66","210","66","166","60","44","31","19","21","25","22","65","35","1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland"
"355","54","168","43","134","49","97","42","37","30","9","15","28","25","34","26","187","52","152","52","132","54","20","21","10","15","10","15","35","26","1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland"
"831","94","327","51","182","59","155","52","27","32","19","29","8","13","145","53","504","100","374","88","301","83","73","65","56","61","17","19","130","66","1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland"
"975","115","574","86","380","83","346","80","34","26","0","12","34","26","194","60","401","90","301","73","246","64","55","36","12","18","43","32","100","60","1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland"
"473","64","179","50","161","51","152","50","9","14","0","12","9","14","18","21","294","70","205","60","198","59","7","11","0","12","7","11","89","59","1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland"
"356","111","86","48","43","39","43","39","0","12","0","12","0","12","43","48","270","109","236","98","173","92","63","80","0","12","63","80","34","37","1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland"
"1062","154","449","114","239","98","201","98","38","45","0","12","38","45","210","104","613","149","462","134","380","135","82","63","18","28","64","58","151","91","1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland"
"745","150","350","133","244","96","119","74","125","95","95","88","30","35","106","92","395","152","300","140","149","111","151","97","18","30","133","93","95","80","1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland"
"966","200","331","125","249","115","229","113","20","33","0","12","20","33","82","66","635","192","553","198","489","188","64","66","32","48","32","40","82","70","1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland"
"859","189","361","114","286","112","205","102","81","64","15","22","66","60","75","63","498","189","367","162","271","142","96","86","50","70","46","44","131","117","1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland"
"2128","226","335","122","221","118","221","118","0","17","0","17","0","17","114","69","1793","193","1236","207","1086","214","150","83","94","67","56","47","557","185","1500000US240037301003","Block Group 3, Census Tract 7301, Anne Arundel County, Maryland"
"812","102","377","96","311","87","187","97","124","79","0","12","124","79","66","60","435","100","298","98","182","87","116","75","54","58","62","48","137","77","1500000US240037302031","Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland"
"531","147","239","123","59","70","15","23","44","68","0","12","44","68","180","111","292","129","64","88","0","12","64","88","51","85","13","20","228","100","1500000US240037302032","Block Group 2, Census Tract 7302.03, Anne Arundel County, Maryland"
"409","141","61","75","43","69","43","69","0","12","0","12","0","12","18","28","348","137","249","139","202","133","47","50","0","12","47","50","99","89","1500000US240037302033","Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland"
"717","143","139","64","18","20","0","12","18","20","0","12","18","20","121","64","578","142","195","104","84","66","111","77","16","26","95","72","383","142","1500000US240037302034","Block Group 4, Census Tract 7302.03, Anne Arundel County, Maryland"
"768","121","352","76","257","84","171","59","86","61","7","13","79","59","95","54","416","121","294","121","203","84","91","67","0","12","91","67","122","65","1500000US240037302041","Block Group 1, Census Tract 7302.04, Anne Arundel County, Maryland"
"753","124","133","58","81","41","54","35","27","29","17","27","10","15","52","40","620","122","512","112","361","103","151","65","7","12","144","65","108","68","1500000US240037302042","Block Group 2, Census Tract 7302.04, Anne Arundel County, Maryland"
"508","107","197","84","152","79","101","58","51","55","0","12","51","55","45","36","311","101","161","90","71","42","90","81","43","70","47","41","150","74","1500000US240037302043","Block Group 3, Census Tract 7302.04, Anne Arundel County, Maryland"
"681","75","337","75","208","67","135","49","73","51","3","6","70","51","129","59","344","66","276","60","242","56","34","35","0","12","34","35","68","42","1500000US240037303001","Block Group 1, Census Tract 7303, Anne Arundel County, Maryland"
"450","84","146","55","65","44","54","41","11","17","0","12","11","17","81","48","304","85","212","61","180","63","32","28","32","28","0","12","92","64","1500000US240037303002","Block Group 2, Census Tract 7303, Anne Arundel County, Maryland"
"1222","131","506","138","276","96","182","64","94","76","0","12","94","76","230","121","716","129","434","119","251","83","183","117","25","29","158","115","282","113","1500000US240037304011","Block Group 1, Census Tract 7304.01, Anne Arundel County, Maryland"
"674","105","268","69","175","63","127","52","48","49","10","16","38","47","93","48","406","98","373","98","265","87","108","69","38","37","70","57","33","30","1500000US240037304012","Block Group 2, Census Tract 7304.01, Anne Arundel County, Maryland"
"877","215","225","116","163","103","97","69","66","78","24","39","42","67","62","53","652","222","415","187","234","151","181","134","55","64","126","120","237","156","1500000US240037304021","Block Group 1, Census Tract 7304.02, Anne Arundel County, Maryland"
"807","167","403","116","239","101","145","78","94","73","39","42","55","66","164","91","404","152","247","117","159","109","88","63","38","42","50","50","157","116","1500000US240037304022","Block Group 2, Census Tract 7304.02, Anne Arundel County, Maryland"
"759","165","311","145","218","136","94","93","124","100","20","33","104","92","93","69","448","156","174","99","120","85","54","52","20","32","34","35","274","156","1500000US240037304023","Block Group 3, Census Tract 7304.02, Anne Arundel County, Maryland"
"542","129","335","105","240","105","211","110","29","35","0","12","29","35","95","58","207","100","182","96","118","88","64","69","0","12","64","69","25","39","1500000US240037305021","Block Group 1, Census Tract 7305.02, Anne Arundel County, Maryland"
"904","201","278","112","167","100","144","94","23","29","14","26","9","17","111","59","626","161","496","150","322","131","174","108","51","58","123","94","130","98","1500000US240037305022","Block Group 2, Census Tract 7305.02, Anne Arundel County, Maryland"
"695","124","286","102","230","90","219","90","11","21","0","12","11","21","56","43","409","134","293","120","218","100","75","82","0","12","75","82","116","71","1500000US240037305023","Block Group 3, Census Tract 7305.02, Anne Arundel County, Maryland"
