"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"564","78","345","64","253","63","18","22","74","58","0","12","0","12","0","12","219","65","147","56","60","40","12","18","0","12","0","12","0","12","0","12","1500000US240037063023","Block Group 3, Census Tract 7063.02, Anne Arundel County, Maryland"
"873","143","550","136","193","99","57","52","104","73","8","13","31","46","157","81","323","109","235","100","67","53","21","34","0","12","0","12","0","12","0","12","1500000US240037064011","Block Group 1, Census Tract 7064.01, Anne Arundel County, Maryland"
"831","170","512","180","100","59","105","85","263","153","44","51","0","12","0","12","319","110","231","95","88","75","0","12","0","12","0","12","0","12","0","12","1500000US240037064012","Block Group 2, Census Tract 7064.01, Anne Arundel County, Maryland"
"541","139","427","125","110","83","68","88","171","114","64","83","0","12","14","27","114","106","114","106","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland"
"693","98","405","104","233","80","55","36","75","59","30","51","0","12","12","20","288","93","239","88","47","32","2","9","0","12","0","12","0","12","0","12","1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland"
"851","102","486","102","204","85","128","64","75","55","60","65","19","25","0","12","365","105","288","95","55","36","14","16","8","13","0","12","0","12","0","12","1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland"
"629","161","413","141","193","118","77","62","0","12","64","73","50","76","29","27","216","114","156","104","60","48","0","12","0","12","0","12","0","12","0","12","1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland"
"283","90","214","94","62","53","95","65","57","61","0","12","0","12","0","12","69","54","52","47","17","27","0","12","0","12","0","12","0","12","0","12","1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland"
"777","142","294","134","154","76","0","12","84","104","43","44","13","25","0","12","483","142","395","135","63","57","25","38","0","12","0","12","0","12","0","12","1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland"
"755","149","472","136","280","101","85","102","82","52","25","33","0","12","0","12","283","106","272","101","11","22","0","12","0","12","0","12","0","12","0","12","1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland"
"329","62","251","59","87","38","55","34","48","30","49","50","12","18","0","12","78","45","60","43","18","20","0","12","0","12","0","12","0","12","0","12","1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland"
"783","119","551","109","320","105","48","35","108","49","64","55","0","12","11","17","232","68","137","68","58","38","37","33","0","12","0","12","0","12","0","12","1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland"
"342","80","106","43","76","43","9","14","21","17","0","12","0","12","0","12","236","72","214","67","22","21","0","12","0","12","0","12","0","12","0","12","1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland"
"373","64","264","67","130","50","50","52","47","37","29","27","8","15","0","12","109","49","98","48","11","18","0","12","0","12","0","12","0","12","0","12","1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland"
"178","77","164","75","18","24","26","38","95","60","25","39","0","12","0","12","14","21","14","21","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland"
"177","41","132","42","36","18","12","11","35","22","49","36","0","17","0","17","45","23","26","14","4","6","15","20","0","17","0","17","0","17","0","17","1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland"
"655","135","548","127","231","88","115","64","118","92","52","47","32","38","0","12","107","90","63","61","44","66","0","12","0","12","0","12","0","12","0","12","1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland"
"851","155","589","122","243","89","157","78","131","60","32","38","26","34","0","12","262","126","200","105","62","83","0","12","0","12","0","12","0","12","0","12","1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland"
"630","144","470","146","225","99","107","95","83","79","55","52","0","12","0","12","160","81","135","80","25","29","0","12","0","12","0","12","0","12","0","12","1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland"
"544","67","380","74","209","61","41","30","97","51","33","31","0","12","0","12","164","53","123","49","41","28","0","12","0","12","0","12","0","12","0","12","1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland"
"382","71","292","70","115","44","71","40","85","45","0","12","21","33","0","12","90","52","56","49","34","25","0","12","0","12","0","12","0","12","0","12","1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland"
"824","89","592","82","265","90","136","63","127","52","48","34","16","24","0","12","232","73","186","65","46","33","0","12","0","12","0","12","0","12","0","12","1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland"
"823","101","579","95","296","82","94","40","121","52","53","48","15","22","0","12","244","76","225","72","19","27","0","12","0","12","0","12","0","12","0","12","1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland"
"584","90","491","93","154","58","214","90","68","54","33","29","12","20","10","17","93","55","75","52","18","20","0","12","0","12","0","12","0","12","0","12","1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland"
"387","107","333","97","119","62","0","12","72","56","0","12","78","78","64","50","54","49","54","49","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland"
"1002","148","585","139","208","81","74","58","175","103","88","62","40","45","0","12","417","138","365","130","52","62","0","12","0","12","0","12","0","12","0","12","1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland"
"725","133","518","143","132","78","218","118","32","46","37","40","99","76","0","12","207","126","178","124","20","31","9","14","0","12","0","12","0","12","0","12","1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland"
"1004","209","766","206","460","178","115","87","149","120","0","12","26","33","16","24","238","172","238","172","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland"
"754","150","477","150","144","86","143","98","57","55","132","93","0","12","1","7","277","111","227","105","50","59","0","12","0","12","0","12","0","12","0","12","1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland"
"2985","293","2041","302","717","226","647","219","507","208","85","59","0","17","85","61","944","241","558","159","352","177","34","40","0","17","0","17","0","17","0","17","1500000US240037301003","Block Group 3, Census Tract 7301, Anne Arundel County, Maryland"
"769","126","564","143","410","148","73","51","21","34","0","12","20","38","40","38","205","105","205","105","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037302031","Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland"
"487","150","99","76","87","71","12","31","0","12","0","12","0","12","0","12","388","147","367","146","21","35","0","12","0","12","0","12","0","12","0","12","1500000US240037302032","Block Group 2, Census Tract 7302.03, Anne Arundel County, Maryland"
"535","170","370","172","110","109","70","56","174","129","16","24","0","12","0","12","165","114","128","105","37","44","0","12","0","12","0","12","0","12","0","12","1500000US240037302033","Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland"
"789","169","310","132","136","81","77","65","64","70","14","24","19","26","0","12","479","156","410","144","69","82","0","12","0","12","0","12","0","12","0","12","1500000US240037302034","Block Group 4, Census Tract 7302.03, Anne Arundel County, Maryland"
"787","126","567","127","303","112","37","39","127","85","92","68","8","14","0","12","220","86","178","75","42","44","0","12","0","12","0","12","0","12","0","12","1500000US240037302041","Block Group 1, Census Tract 7302.04, Anne Arundel County, Maryland"
"897","182","739","179","171","91","186","123","195","91","126","83","44","45","17","26","158","69","94","51","64","50","0","12","0","12","0","12","0","12","0","12","1500000US240037302042","Block Group 2, Census Tract 7302.04, Anne Arundel County, Maryland"
"358","115","246","112","79","66","44","41","17","23","57","85","15","26","34","46","112","62","93","58","19","22","0","12","0","12","0","12","0","12","0","12","1500000US240037302043","Block Group 3, Census Tract 7302.04, Anne Arundel County, Maryland"
"757","100","600","97","204","74","68","52","131","90","30","32","113","55","54","42","157","68","144","69","13","17","0","12","0","12","0","12","0","12","0","12","1500000US240037303001","Block Group 1, Census Tract 7303, Anne Arundel County, Maryland"
"378","97","242","73","78","45","112","59","32","32","20","21","0","12","0","12","136","77","89","66","47","50","0","12","0","12","0","12","0","12","0","12","1500000US240037303002","Block Group 2, Census Tract 7303, Anne Arundel County, Maryland"
"1354","137","951","129","340","96","275","136","243","118","11","19","14","23","68","55","403","132","319","121","84","62","0","12","0","12","0","12","0","12","0","12","1500000US240037304011","Block Group 1, Census Tract 7304.01, Anne Arundel County, Maryland"
"575","91","422","93","111","51","78","53","112","62","92","76","13","22","16","27","153","57","127","55","18","14","8","12","0","12","0","12","0","12","0","12","1500000US240037304012","Block Group 2, Census Tract 7304.01, Anne Arundel County, Maryland"
"673","186","432","152","219","120","82","74","126","104","0","12","0","12","5","19","241","125","200","115","41","48","0","12","0","12","0","12","0","12","0","12","1500000US240037304021","Block Group 1, Census Tract 7304.02, Anne Arundel County, Maryland"
"829","184","548","126","171","83","106","66","199","111","38","35","19","30","15","23","281","140","215","133","52","51","14","25","0","12","0","12","0","12","0","12","1500000US240037304022","Block Group 2, Census Tract 7304.02, Anne Arundel County, Maryland"
"882","201","509","190","354","155","80","99","30","38","0","12","45","35","0","12","373","137","267","129","85","68","21","35","0","12","0","12","0","12","0","12","1500000US240037304023","Block Group 3, Census Tract 7304.02, Anne Arundel County, Maryland"
"684","129","540","141","132","66","183","110","209","93","0","12","16","28","0","12","144","74","122","74","3","17","0","12","19","31","0","12","0","12","0","12","1500000US240037305021","Block Group 1, Census Tract 7305.02, Anne Arundel County, Maryland"
"814","162","467","140","163","99","57","66","174","105","61","92","12","21","0","12","347","100","308","104","39","47","0","12","0","12","0","12","0","12","0","12","1500000US240037305022","Block Group 2, Census Tract 7305.02, Anne Arundel County, Maryland"
"789","124","670","123","319","124","107","64","133","76","68","60","0","12","43","38","119","57","77","53","42","40","0","12","0","12","0","12","0","12","0","12","1500000US240037305023","Block Group 3, Census Tract 7305.02, Anne Arundel County, Maryland"
"1094","190","763","182","215","99","293","126","204","106","38","56","13","21","0","12","331","126","249","93","72","84","10","40","0","12","0","12","0","12","0","12","1500000US240037305041","Block Group 1, Census Tract 7305.04, Anne Arundel County, Maryland"
"896","217","654","214","269","140","228","122","134","97","23","27","0","12","0","12","242","133","158","91","84","106","0","12","0","12","0","12","0","12","0","12","1500000US240037305042","Block Group 2, Census Tract 7305.04, Anne Arundel County, Maryland"
