"B20017_001E","B20017_001M","B20017_002E","B20017_002M","B20017_003E","B20017_003M","B20017_004E","B20017_004M","B20017_005E","B20017_005M","B20017_006E","B20017_006M","B20017_007E","B20017_007M","GEO_ID","NAME"
"Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","id","Geographic Area Name"
"42353","7963","46705","10386","49868","11880","9761","8981","37750","16558","43879","11271","15990","6737","1500000US240037303002","Block Group 2, Census Tract 7303, Anne Arundel County, Maryland"
"42721","8542","34872","10241","44757","18653","-","**","44654","8935","63446","11511","20375","11033","1500000US240037304011","Block Group 1, Census Tract 7304.01, Anne Arundel County, Maryland"
"31481","11920","28333","20889","42411","22995","16172","10043","33400","8694","47578","21277","16007","9361","1500000US240037304012","Block Group 2, Census Tract 7304.01, Anne Arundel County, Maryland"
"33306","19965","31227","13293","45214","31031","6585","4907","48136","29880","48882","45283","-","**","1500000US240037304021","Block Group 1, Census Tract 7304.02, Anne Arundel County, Maryland"
"39421","6493","42219","10357","47820","6954","-","**","37604","9513","45270","6365","9552","6356","1500000US240037304022","Block Group 2, Census Tract 7304.02, Anne Arundel County, Maryland"
"32329","17549","32237","30747","55449","35124","21653","6003","37637","29173","44911","18770","-","**","1500000US240037304023","Block Group 3, Census Tract 7304.02, Anne Arundel County, Maryland"
"44698","16297","69844","20367","72045","14148","-","**","25825","11903","-","**","15115","9223","1500000US240037305021","Block Group 1, Census Tract 7305.02, Anne Arundel County, Maryland"
"38872","13046","37337","21163","49926","19084","13241","12144","39693","16468","50855","28767","-","**","1500000US240037305022","Block Group 2, Census Tract 7305.02, Anne Arundel County, Maryland"
"65838","6465","70163","13143","76579","16244","26544","22256","52368","19772","70341","12687","17731","8054","1500000US240037305023","Block Group 3, Census Tract 7305.02, Anne Arundel County, Maryland"
"51563","4799","54969","14865","56128","17199","-","**","47860","3890","49989","19590","15216","14812","1500000US240037305041","Block Group 1, Census Tract 7305.04, Anne Arundel County, Maryland"
"44182","5530","48779","1584","49821","10952","-","**","40993","8709","45357","37242","20567","9269","1500000US240037305042","Block Group 2, Census Tract 7305.04, Anne Arundel County, Maryland"
"47763","17925","42222","14486","51103","26769","-","**","63958","23737","90174","15300","27629","11868","1500000US240037305043","Block Group 3, Census Tract 7305.04, Anne Arundel County, Maryland"
"38567","2643","44189","6864","58828","13132","21910","13919","34196","14256","45921","8962","16155","4864","1500000US240037305051","Block Group 1, Census Tract 7305.05, Anne Arundel County, Maryland"
"37202","5133","47973","23511","49392","16096","-","**","-","**","62829","18725","2,500-","***","1500000US240037305052","Block Group 2, Census Tract 7305.05, Anne Arundel County, Maryland"
"47146","6381","56375","13861","58365","10526","-","**","39087","14466","39856","12203","-","**","1500000US240037305061","Block Group 1, Census Tract 7305.06, Anne Arundel County, Maryland"
"34361","11870","41371","13013","42692","15036","18125","17140","32702","6946","42500","21196","26484","22918","1500000US240037305062","Block Group 2, Census Tract 7305.06, Anne Arundel County, Maryland"
"30744","3266","25652","8653","36964","13070","16738","14029","31739","7931","31757","8001","-","**","1500000US240037305063","Block Group 3, Census Tract 7305.06, Anne Arundel County, Maryland"
"92625","37091","136641","17031","155625","11203","-","**","36923","23875","65694","31342","19097","13824","1500000US240037306011","Block Group 1, Census Tract 7306.01, Anne Arundel County, Maryland"
"85882","25870","105662","9342","119191","23528","26944","23145","48958","43832","70956","19686","-","**","1500000US240037306012","Block Group 2, Census Tract 7306.01, Anne Arundel County, Maryland"
"74239","31193","86544","84953","126103","56619","2,500-","***","54740","37250","101761","29261","11014","8527","1500000US240037306013","Block Group 3, Census Tract 7306.01, Anne Arundel County, Maryland"
"103229","19755","104055","40799","129931","41153","-","**","95833","23094","107303","80534","-","**","1500000US240037306014","Block Group 4, Census Tract 7306.01, Anne Arundel County, Maryland"
"40373","5692","42273","20071","53750","27112","25556","18875","30762","7978","48125","21280","15733","3843","1500000US240037306031","Block Group 1, Census Tract 7306.03, Anne Arundel County, Maryland"
"54848","15864","-","**","126250","17227","-","**","53384","18417","75455","13339","16454","3588","1500000US240037306032","Block Group 2, Census Tract 7306.03, Anne Arundel County, Maryland"
"128611","41183","160476","25938","161786","16252","-","**","45000","24135","86406","36356","11442","11045","1500000US240037306041","Block Group 1, Census Tract 7306.04, Anne Arundel County, Maryland"
"60000","13170","106543","4046","109792","17154","4044","2043","34107","14669","66034","19951","-","**","1500000US240037306042","Block Group 2, Census Tract 7306.04, Anne Arundel County, Maryland"
"70673","16048","56842","37201","92266","44295","-","**","95136","25924","105329","9251","11484","8919","1500000US240037306043","Block Group 3, Census Tract 7306.04, Anne Arundel County, Maryland"
"85962","28505","129489","29808","153047","43587","-","**","-","**","54655","19027","19271","13788","1500000US240037307001","Block Group 1, Census Tract 7307, Anne Arundel County, Maryland"
"54000","26167","82109","60593","135294","53548","-","**","41225","19758","76352","21213","15675","10504","1500000US240037307002","Block Group 2, Census Tract 7307, Anne Arundel County, Maryland"
"79453","30421","91458","34174","92465","57160","-","**","66534","25623","78047","27974","-","**","1500000US240037307003","Block Group 3, Census Tract 7307, Anne Arundel County, Maryland"
"62619","7624","63000","17220","82933","24265","-","**","61750","11954","90457","36341","-","**","1500000US240037307004","Block Group 4, Census Tract 7307, Anne Arundel County, Maryland"
"52885","37792","-","**","-","**","-","**","-","**","75357","49551","7250","6364","1500000US240037307005","Block Group 5, Census Tract 7307, Anne Arundel County, Maryland"
"78333","12461","120083","33114","129044","11109","-","**","52813","34096","78438","19789","13571","10131","1500000US240037308001","Block Group 1, Census Tract 7308, Anne Arundel County, Maryland"
"152917","65898","216607","86248","250,000+","***","-","**","90208","62761","175938","75028","19500","9560","1500000US240037309011","Block Group 1, Census Tract 7309.01, Anne Arundel County, Maryland"
"63482","38382","91964","43640","141528","31218","22500","12855","50500","27144","64063","49173","16667","14263","1500000US240037309012","Block Group 2, Census Tract 7309.01, Anne Arundel County, Maryland"
"42011","11795","47813","19686","80156","46368","2,500-","***","20924","16665","89500","36236","-","**","1500000US240037309013","Block Group 3, Census Tract 7309.01, Anne Arundel County, Maryland"
"65500","12139","99405","22683","109500","32321","60833","47218","46111","24960","75813","13826","-","**","1500000US240037309021","Block Group 1, Census Tract 7309.02, Anne Arundel County, Maryland"
"76250","13183","76923","11250","87463","47161","-","**","61023","35871","106528","36023","26419","8565","1500000US240037309022","Block Group 2, Census Tract 7309.02, Anne Arundel County, Maryland"
"41741","5041","48226","6082","52600","9445","16250","16080","35806","7385","59875","13013","22031","11793","1500000US240037310021","Block Group 1, Census Tract 7310.02, Anne Arundel County, Maryland"
"79453","15647","96685","16892","106786","19111","-","**","44844","13002","93839","45289","25417","24503","1500000US240037310022","Block Group 2, Census Tract 7310.02, Anne Arundel County, Maryland"
"33750","18907","33889","31638","-","**","15329","11613","33625","28721","74079","9382","11568","7432","1500000US240037310031","Block Group 1, Census Tract 7310.03, Anne Arundel County, Maryland"
"52500","10544","70250","21734","85847","8388","-","**","31793","25934","53393","26190","18250","4705","1500000US240037310032","Block Group 2, Census Tract 7310.03, Anne Arundel County, Maryland"
"44280","7435","58250","21941","64148","18634","-","**","40674","2007","49097","10975","12407","10607","1500000US240037310033","Block Group 3, Census Tract 7310.03, Anne Arundel County, Maryland"
"41375","13091","46538","22293","89125","31667","10417","8470","33056","11269","46750","11486","18750","6929","1500000US240037310041","Block Group 1, Census Tract 7310.04, Anne Arundel County, Maryland"
"56525","8264","69861","17348","91875","26249","10846","1736","48580","10576","64327","7030","16289","12699","1500000US240037310042","Block Group 2, Census Tract 7310.04, Anne Arundel County, Maryland"
"86607","23506","90625","63995","101875","50326","-","**","86250","71383","-","**","8633","644","1500000US240037311021","Block Group 1, Census Tract 7311.02, Anne Arundel County, Maryland"
"61078","29947","87733","5209","128832","48048","-","**","43975","11908","60690","23965","18406","9597","1500000US240037311022","Block Group 2, Census Tract 7311.02, Anne Arundel County, Maryland"
"59761","7541","99405","14714","103333","19147","-","**","48661","5465","56615","8890","18750","4493","1500000US240037311023","Block Group 3, Census Tract 7311.02, Anne Arundel County, Maryland"
"64709","6550","64554","42334","86333","26177","13000","5219","64806","8403","68814","7855","18828","18742","1500000US240037311024","Block Group 4, Census Tract 7311.02, Anne Arundel County, Maryland"
"65903","12034","91000","15316","102685","23943","12500","7234","52401","10933","62188","9453","-","**","1500000US240037311031","Block Group 1, Census Tract 7311.03, Anne Arundel County, Maryland"
"47083","12912","63179","14531","75417","10843","20737","10134","29385","13817","54375","23948","-","**","1500000US240037311032","Block Group 2, Census Tract 7311.03, Anne Arundel County, Maryland"
"58370","31525","74432","16761","109107","24400","-","**","18229","7552","91625","26971","-","**","1500000US240037311033","Block Group 3, Census Tract 7311.03, Anne Arundel County, Maryland"
"55570","6153","64023","22256","90446","14919","21923","9408","51927","6273","75139","14857","13424","6912","1500000US240037311041","Block Group 1, Census Tract 7311.04, Anne Arundel County, Maryland"
"48200","7943","56250","21382","64615","21173","11563","3164","47650","15951","56591","8232","11799","5018","1500000US240037311042","Block Group 2, Census Tract 7311.04, Anne Arundel County, Maryland"
"54458","2996","60909","18115","83148","26707","2,500-","***","42554","13344","54405","9034","10250","6150","1500000US240037311051","Block Group 1, Census Tract 7311.05, Anne Arundel County, Maryland"
"48884","10494","59191","13393","72538","17280","-","**","42450","9277","56955","8209","17880","9445","1500000US240037311052","Block Group 2, Census Tract 7311.05, Anne Arundel County, Maryland"
"58814","42524","123590","19349","134231","33982","-","**","38958","20631","106354","62726","2704","2043","1500000US240037312011","Block Group 1, Census Tract 7312.01, Anne Arundel County, Maryland"
"52202","30857","72708","69742","101250","71259","-","**","36319","35891","86433","37934","-","**","1500000US240037312012","Block Group 2, Census Tract 7312.01, Anne Arundel County, Maryland"
"90682","31362","140795","73589","146588","9994","-","**","85568","73538","103750","58912","-","**","1500000US240037312013","Block Group 3, Census Tract 7312.01, Anne Arundel County, Maryland"
"61896","12316","66985","31942","115469","35809","-","**","61118","21807","74750","57376","16458","7649","1500000US240037312014","Block Group 4, Census Tract 7312.01, Anne Arundel County, Maryland"
"41316","9684","52917","19944","65160","15384","-","**","31849","15036","51354","22350","8896","3110","1500000US240037312021","Block Group 1, Census Tract 7312.02, Anne Arundel County, Maryland"
"49654","19673","62667","33530","83929","32442","-","**","37841","24386","42344","20565","-","**","1500000US240037312022","Block Group 2, Census Tract 7312.02, Anne Arundel County, Maryland"
