"B11005_001E","B11005_001M","B11005_002E","B11005_002M","B11005_003E","B11005_003M","B11005_004E","B11005_004M","B11005_005E","B11005_005M","B11005_006E","B11005_006M","B11005_007E","B11005_007M","B11005_008E","B11005_008M","B11005_009E","B11005_009M","B11005_010E","B11005_010M","B11005_011E","B11005_011M","B11005_012E","B11005_012M","B11005_013E","B11005_013M","B11005_014E","B11005_014M","B11005_015E","B11005_015M","B11005_016E","B11005_016M","B11005_017E","B11005_017M","B11005_018E","B11005_018M","B11005_019E","B11005_019M","GEO_ID","NAME"
"565","46","199","31","191","30","125","31","66","30","22","18","44","23","8","12","8","12","0","12","366","45","177","35","118","36","59","30","20","15","39","27","189","48","78","30","111","46","1500000US240054504002","Block Group 2, Census Tract 4504, Baltimore County, Maryland"
"444","91","137","72","137","72","75","49","62","57","0","12","62","57","0","12","0","12","0","12","307","75","155","57","108","47","47","33","32","30","15","16","152","61","94","58","58","40","1500000US240054505011","Block Group 1, Census Tract 4505.01, Baltimore County, Maryland"
"611","96","201","86","201","86","95","64","106","60","10","17","96","57","0","12","0","12","0","12","410","101","205","77","152","72","53","35","23","22","30","27","205","80","63","46","142","76","1500000US240054505012","Block Group 2, Census Tract 4505.01, Baltimore County, Maryland"
"585","101","115","45","115","45","67","45","48","37","8","13","40","35","0","12","0","12","0","12","470","109","313","102","222","101","91","60","18","21","73","56","157","70","112","59","45","36","1500000US240054505013","Block Group 3, Census Tract 4505.01, Baltimore County, Maryland"
"457","130","112","66","112","66","76","71","36","36","0","12","36","36","0","12","0","12","0","12","345","120","12","21","0","12","12","21","0","12","12","21","333","120","160","100","173","103","1500000US240054505031","Block Group 1, Census Tract 4505.03, Baltimore County, Maryland"
"825","124","391","123","391","123","219","123","172","91","19","32","153","88","0","12","0","12","0","12","434","117","179","88","142","82","37","42","6","13","31","37","255","122","109","90","146","93","1500000US240054505032","Block Group 2, Census Tract 4505.03, Baltimore County, Maryland"
"915","134","342","115","342","115","146","82","196","119","124","100","72","62","0","12","0","12","0","12","573","149","216","118","76","54","140","109","0","12","140","109","357","122","147","79","210","104","1500000US240054505033","Block Group 3, Census Tract 4505.03, Baltimore County, Maryland"
"207","100","52","46","52","46","20","37","32","43","23","38","9","20","0","12","0","12","0","12","155","85","30","33","30","33","0","12","0","12","0","12","125","81","36","53","89","76","1500000US240054505041","Block Group 1, Census Tract 4505.04, Baltimore County, Maryland"
"1106","157","475","183","446","184","62","58","384","181","92","100","292","158","29","47","29","47","0","12","631","194","251","99","142","106","109","82","0","12","109","82","380","181","219","138","161","118","1500000US240054505042","Block Group 2, Census Tract 4505.04, Baltimore County, Maryland"
"1126","180","347","147","347","147","76","76","271","133","38","46","233","123","0","12","0","12","0","12","779","179","114","94","96","90","18","30","0","12","18","30","665","179","345","137","320","128","1500000US240054505043","Block Group 3, Census Tract 4505.04, Baltimore County, Maryland"
"508","112","29","22","29","22","23","17","6","14","0","12","6","14","0","12","0","12","0","12","479","109","105","42","87","39","18","18","0","12","18","18","374","99","94","61","280","88","1500000US240054508001","Block Group 1, Census Tract 4508, Baltimore County, Maryland"
"859","86","497","98","466","106","153","89","313","110","63","58","250","101","31","50","0","12","31","50","362","83","157","48","116","41","41","33","0","12","41","33","205","69","63","37","142","58","1500000US240054508002","Block Group 2, Census Tract 4508, Baltimore County, Maryland"
"86","38","25","26","25","26","25","26","0","12","0","12","0","12","0","12","0","12","0","12","61","34","34","25","12","16","22","22","0","12","22","22","27","26","17","20","10","16","1500000US240054508003","Block Group 3, Census Tract 4508, Baltimore County, Maryland"
"550","78","156","61","156","61","116","58","40","31","20","19","20","27","0","12","0","12","0","12","394","75","279","74","228","55","51","57","0","12","51","57","115","44","59","35","56","30","1500000US240054509001","Block Group 1, Census Tract 4509, Baltimore County, Maryland"
"1086","106","263","66","263","66","127","54","136","65","31","40","105","64","0","12","0","12","0","12","823","117","509","118","366","77","143","97","62","75","81","81","314","82","135","57","179","76","1500000US240054509002","Block Group 2, Census Tract 4509, Baltimore County, Maryland"
"330","44","69","20","69","20","61","20","8","7","0","12","8","7","0","12","0","12","0","12","261","43","225","48","179","45","46","27","13","14","33","23","36","19","18","15","18","12","1500000US240054510001","Block Group 1, Census Tract 4510, Baltimore County, Maryland"
"344","55","32","17","32","17","19","12","13","13","5","7","8","11","0","12","0","12","0","12","312","57","199","51","177","43","22","25","0","12","22","25","113","43","52","33","61","27","1500000US240054510002","Block Group 2, Census Tract 4510, Baltimore County, Maryland"
"711","48","278","47","278","47","170","37","108","54","8","12","100","53","0","12","0","12","0","12","433","56","329","49","282","58","47","26","17","15","30","23","104","38","65","35","39","27","1500000US240054511001","Block Group 1, Census Tract 4511, Baltimore County, Maryland"
"688","97","135","52","135","52","120","50","15","18","0","12","15","18","0","12","0","12","0","12","553","100","286","65","234","64","52","37","0","12","52","37","267","107","143","88","124","61","1500000US240054512001","Block Group 1, Census Tract 4512, Baltimore County, Maryland"
"797","88","172","55","172","55","145","54","27","24","0","12","27","24","0","12","0","12","0","12","625","91","307","75","214","60","93","63","7","11","86","61","318","75","147","68","171","59","1500000US240054512002","Block Group 2, Census Tract 4512, Baltimore County, Maryland"
"911","133","349","83","349","83","177","86","172","72","32","45","140","68","0","12","0","12","0","12","562","123","338","98","205","65","133","86","12","20","121","82","224","108","125","84","99","74","1500000US240054513001","Block Group 1, Census Tract 4513, Baltimore County, Maryland"
"475","118","86","50","86","50","44","33","42","33","6","11","36","34","0","12","0","12","0","12","389","108","129","80","100","77","29","28","1","9","28","26","260","101","115","88","145","60","1500000US240054513002","Block Group 2, Census Tract 4513, Baltimore County, Maryland"
"610","112","319","93","319","93","180","80","139","80","43","49","96","71","0","12","0","12","0","12","291","88","122","84","81","70","41","46","37","46","4","8","169","66","67","43","102","54","1500000US240054514011","Block Group 1, Census Tract 4514.01, Baltimore County, Maryland"
"578","115","390","104","390","104","215","87","175","77","0","12","175","77","0","12","0","12","0","12","188","76","124","66","108","64","16","20","6","11","10","18","64","34","26","21","38","27","1500000US240054514012","Block Group 2, Census Tract 4514.01, Baltimore County, Maryland"
"459","116","84","81","84","81","33","66","51","58","32","50","19","29","0","12","0","12","0","12","375","123","222","95","173","101","49","47","14","22","35","41","153","103","88","64","65","85","1500000US240054514021","Block Group 1, Census Tract 4514.02, Baltimore County, Maryland"
"498","141","69","68","69","68","69","68","0","12","0","12","0","12","0","12","0","12","0","12","429","148","70","43","34","42","36","42","16","25","20","33","359","147","101","81","258","128","1500000US240054514022","Block Group 2, Census Tract 4514.02, Baltimore County, Maryland"
"1028","170","522","190","522","190","362","165","160","110","22","35","138","101","0","12","0","12","0","12","506","161","244","103","228","103","16","20","0","12","16","20","262","180","212","177","50","49","1500000US240054514023","Block Group 3, Census Tract 4514.02, Baltimore County, Maryland"
"489","104","180","75","180","75","122","55","58","48","0","12","58","48","0","12","0","12","0","12","309","81","199","76","147","72","52","37","11","17","41","34","110","46","54","39","56","36","1500000US240054515001","Block Group 1, Census Tract 4515, Baltimore County, Maryland"
"379","100","223","94","223","94","82","61","141","81","25","41","116","69","0","12","0","12","0","12","156","59","70","44","33","25","37","34","9","15","28","30","86","58","74","56","12","18","1500000US240054515002","Block Group 2, Census Tract 4515, Baltimore County, Maryland"
"419","99","124","60","124","60","95","55","29","25","6","11","23","20","0","12","0","12","0","12","295","91","149","69","143","68","6","10","0","12","6","10","146","71","113","68","33","29","1500000US240054515003","Block Group 3, Census Tract 4515, Baltimore County, Maryland"
"338","54","73","42","73","42","25","24","48","38","23","30","25","23","0","12","0","12","0","12","265","47","179","32","130","33","49","21","10","10","39","21","86","40","56","37","30","16","1500000US240054516001","Block Group 1, Census Tract 4516, Baltimore County, Maryland"
"587","64","118","49","118","49","65","36","53","39","14","15","39","32","0","12","0","12","0","12","469","65","190","48","151","42","39","28","13","13","26","25","279","58","155","49","124","47","1500000US240054516002","Block Group 2, Census Tract 4516, Baltimore County, Maryland"
"952","96","334","90","334","90","228","89","106","63","66","62","40","36","0","12","0","12","0","12","618","95","257","73","227","70","30","24","0","12","30","24","361","96","168","85","193","78","1500000US240054517011","Block Group 1, Census Tract 4517.01, Baltimore County, Maryland"
"580","102","132","50","132","50","103","42","29","25","3","7","26","25","0","12","0","12","0","12","448","100","266","86","207","82","59","46","9","14","50","45","182","82","45","37","137","78","1500000US240054517012","Block Group 2, Census Tract 4517.01, Baltimore County, Maryland"
"352","45","76","30","76","30","76","30","0","12","0","12","0","12","0","12","0","12","0","12","276","48","187","53","159","52","28","23","14","18","14","13","89","31","31","16","58","27","1500000US240054517021","Block Group 1, Census Tract 4517.02, Baltimore County, Maryland"
"370","46","107","27","107","27","68","27","39","25","19","23","20","13","0","12","0","12","0","12","263","47","180","47","161","49","19","15","0","12","19","15","83","35","46","32","37","20","1500000US240054517022","Block Group 2, Census Tract 4517.02, Baltimore County, Maryland"
"237","60","32","37","32","37","32","37","0","12","0","12","0","12","0","12","0","12","0","12","205","61","134","47","116","46","18","28","18","28","0","12","71","50","14","23","57","43","1500000US240054518011","Block Group 1, Census Tract 4518.01, Baltimore County, Maryland"
"530","96","209","101","209","101","209","101","0","12","0","12","0","12","0","12","0","12","0","12","321","102","251","101","237","99","14","23","0","12","14","23","70","41","29","30","41","31","1500000US240054518012","Block Group 2, Census Tract 4518.01, Baltimore County, Maryland"
"534","100","97","64","97","64","80","58","17","26","0","12","17","26","0","12","0","12","0","12","437","113","291","112","274","111","17","27","0","12","17","27","146","82","81","72","65","51","1500000US240054518013","Block Group 3, Census Tract 4518.01, Baltimore County, Maryland"
"788","154","401","151","401","151","98","88","303","129","30","52","273","143","0","12","0","12","0","12","387","143","93","58","44","40","49","44","0","12","49","44","294","141","54","41","240","135","1500000US240054518014","Block Group 4, Census Tract 4518.01, Baltimore County, Maryland"
"515","73","106","57","106","57","48","29","58","52","50","49","8","14","0","12","0","12","0","12","409","68","239","63","216","60","23","25","0","12","23","25","170","66","102","61","68","32","1500000US240054518021","Block Group 1, Census Tract 4518.02, Baltimore County, Maryland"
