"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_001MA","B25004_001EA","B25004_002E","B25004_002EA","B25004_002M","B25004_002MA","B25004_003E","B25004_003EA","B25004_003M","B25004_003MA","B25004_004E","B25004_004M","B25004_004MA","B25004_004EA","B25004_005E","B25004_005M","B25004_005MA","B25004_005EA","B25004_006E","B25004_006EA","B25004_006M","B25004_006MA","B25004_007E","B25004_007M","B25004_007MA","B25004_007EA","B25004_008E","B25004_008M","B25004_008MA","B25004_008EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!For rent","Annotation of Estimate!!Total!!For rent","Margin of Error!!Total!!For rent","Annotation of Margin of Error!!Total!!For rent","Estimate!!Total!!Rented, not occupied","Annotation of Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied","Annotation of Margin of Error!!Total!!Rented, not occupied","Estimate!!Total!!For sale only","Margin of Error!!Total!!For sale only","Annotation of Margin of Error!!Total!!For sale only","Annotation of Estimate!!Total!!For sale only","Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Annotation of Margin of Error!!Total!!Sold, not occupied","Annotation of Estimate!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Annotation of Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Margin of Error!!Total!!For seasonal, recreational, or occasional use","Estimate!!Total!!For migrant workers","Margin of Error!!Total!!For migrant workers","Annotation of Margin of Error!!Total!!For migrant workers","Annotation of Estimate!!Total!!For migrant workers","Estimate!!Total!!Other vacant","Margin of Error!!Total!!Other vacant","Annotation of Margin of Error!!Total!!Other vacant","Annotation of Estimate!!Total!!Other vacant",
"1500000US240037023002","Block Group 2, Census Tract 7023, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037023003","Block Group 3, Census Tract 7023, Anne Arundel County, Maryland","11","17","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","11","17","null","null",
"1500000US240037023004","Block Group 4, Census Tract 7023, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037024021","Block Group 1, Census Tract 7024.02, Anne Arundel County, Maryland","202","129","null","null","89","null","97","null","71","null","77","null","0","12","null","null","0","12","null","null","42","null","67","null","0","12","null","null","0","12","null","null",
"1500000US240037024022","Block Group 2, Census Tract 7024.02, Anne Arundel County, Maryland","89","72","null","null","32","null","28","null","0","null","12","null","41","63","null","null","0","12","null","null","0","null","12","null","0","12","null","null","16","25","null","null",
"1500000US240037024023","Block Group 3, Census Tract 7024.02, Anne Arundel County, Maryland","23","27","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","12","null","19","null","0","12","null","null","11","19","null","null",
"1500000US240037025001","Block Group 1, Census Tract 7025, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037025002","Block Group 2, Census Tract 7025, Anne Arundel County, Maryland","63","100","null","null","63","null","100","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037025003","Block Group 3, Census Tract 7025, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037025004","Block Group 4, Census Tract 7025, Anne Arundel County, Maryland","19","30","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","19","null","30","null","0","12","null","null","0","12","null","null",
"1500000US240037026011","Block Group 1, Census Tract 7026.01, Anne Arundel County, Maryland","21","35","null","null","0","null","12","null","0","null","12","null","21","35","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037026012","Block Group 2, Census Tract 7026.01, Anne Arundel County, Maryland","40","62","null","null","0","null","12","null","0","null","12","null","0","12","null","null","40","62","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037026013","Block Group 3, Census Tract 7026.01, Anne Arundel County, Maryland","39","43","null","null","0","null","12","null","0","null","12","null","39","43","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037026014","Block Group 4, Census Tract 7026.01, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037026015","Block Group 5, Census Tract 7026.01, Anne Arundel County, Maryland","14","24","null","null","0","null","12","null","0","null","12","null","14","24","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037026021","Block Group 1, Census Tract 7026.02, Anne Arundel County, Maryland","184","101","null","null","15","null","24","null","0","null","12","null","65","58","null","null","0","12","null","null","42","null","24","null","0","12","null","null","62","90","null","null",
"1500000US240037026022","Block Group 2, Census Tract 7026.02, Anne Arundel County, Maryland","170","123","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","86","null","100","null","0","12","null","null","84","95","null","null",
"1500000US240037026023","Block Group 3, Census Tract 7026.02, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037027011","Block Group 1, Census Tract 7027.01, Anne Arundel County, Maryland","12","19","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","12","null","19","null","0","12","null","null","0","12","null","null",
"1500000US240037027012","Block Group 2, Census Tract 7027.01, Anne Arundel County, Maryland","68","76","null","null","12","null","20","null","0","null","12","null","0","12","null","null","0","12","null","null","13","null","21","null","0","12","null","null","43","69","null","null",
"1500000US240037027013","Block Group 3, Census Tract 7027.01, Anne Arundel County, Maryland","27","32","null","null","0","null","12","null","0","null","12","null","13","20","null","null","0","12","null","null","14","null","25","null","0","12","null","null","0","12","null","null",
"1500000US240037027021","Block Group 1, Census Tract 7027.02, Anne Arundel County, Maryland","105","68","null","null","0","null","12","null","0","null","12","null","32","46","null","null","0","12","null","null","65","null","54","null","0","12","null","null","8","13","null","null",
"1500000US240037027022","Block Group 2, Census Tract 7027.02, Anne Arundel County, Maryland","138","76","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","138","null","76","null","0","12","null","null","0","12","null","null",
"1500000US240037061011","Block Group 1, Census Tract 7061.01, Anne Arundel County, Maryland","138","75","null","null","10","null","15","null","0","null","12","null","0","12","null","null","0","12","null","null","62","null","45","null","0","12","null","null","66","59","null","null",
"1500000US240037061012","Block Group 2, Census Tract 7061.01, Anne Arundel County, Maryland","232","98","null","null","118","null","80","null","0","null","12","null","0","12","null","null","22","36","null","null","38","null","40","null","0","12","null","null","54","52","null","null",
"1500000US240037061013","Block Group 3, Census Tract 7061.01, Anne Arundel County, Maryland","71","66","null","null","71","null","66","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037063011","Block Group 1, Census Tract 7063.01, Anne Arundel County, Maryland","158","132","null","null","59","null","94","null","0","null","12","null","85","94","null","null","0","12","null","null","0","null","12","null","0","12","null","null","14","22","null","null",
"1500000US240037063012","Block Group 2, Census Tract 7063.01, Anne Arundel County, Maryland","73","116","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","73","116","null","null",
"1500000US240037063013","Block Group 3, Census Tract 7063.01, Anne Arundel County, Maryland","113","66","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","113","null","66","null","0","12","null","null","0","12","null","null",
"1500000US240037063021","Block Group 1, Census Tract 7063.02, Anne Arundel County, Maryland","57","59","null","null","36","null","54","null","8","null","13","null","0","12","null","null","0","12","null","null","13","null","21","null","0","12","null","null","0","12","null","null",
"1500000US240037063022","Block Group 2, Census Tract 7063.02, Anne Arundel County, Maryland","59","56","null","null","0","null","12","null","25","null","41","null","0","12","null","null","0","12","null","null","34","null","41","null","0","12","null","null","0","12","null","null",
"1500000US240037063023","Block Group 3, Census Tract 7063.02, Anne Arundel County, Maryland","219","120","null","null","64","null","99","null","0","null","12","null","0","12","null","null","0","12","null","null","102","null","79","null","0","12","null","null","53","58","null","null",
"1500000US240037064011","Block Group 1, Census Tract 7064.01, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037064012","Block Group 2, Census Tract 7064.01, Anne Arundel County, Maryland","73","86","null","null","0","null","12","null","0","null","12","null","36","58","null","null","0","12","null","null","0","null","12","null","0","12","null","null","37","65","null","null",
"1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland","111","65","null","null","15","null","25","null","0","null","12","null","7","11","null","null","0","12","null","null","48","null","43","null","0","12","null","null","41","44","null","null",
"1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland","145","84","null","null","24","null","38","null","0","null","12","null","61","62","null","null","23","37","null","null","37","null","42","null","0","12","null","null","0","12","null","null",
"1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland","75","83","null","null","35","null","55","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","40","64","null","null",
"1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland","44","70","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","44","70","null","null",
"1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland","19","33","null","null","19","null","33","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland","95","91","null","null","14","null","22","null","0","null","12","null","0","12","null","null","0","12","null","null","40","null","65","null","0","12","null","null","41","64","null","null",
"1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland","10","17","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","10","null","17","null","0","12","null","null","0","12","null","null",
"1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland","53","55","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","53","55","null","null",
"1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland","21","23","null","null","10","null","16","null","0","null","12","null","0","12","null","null","0","12","null","null","11","null","17","null","0","12","null","null","0","12","null","null",
"1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland","25","28","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","12","null","20","null","0","17","null","null","13","21","null","null",
"1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland","83","96","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","83","96","null","null",
"1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland","41","51","null","null","0","null","12","null","0","null","12","null","24","41","null","null","0","12","null","null","17","null","28","null","0","12","null","null","0","12","null","null",
"1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland","192","113","null","null","0","null","12","null","0","null","12","null","35","56","null","null","0","12","null","null","144","null","99","null","0","12","null","null","13","20","null","null",
"1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland","69","62","null","null","0","null","12","null","26","null","42","null","0","12","null","null","0","12","null","null","43","null","46","null","0","12","null","null","0","12","null","null",
"1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland","17","19","null","null","0","null","12","null","0","null","12","null","6","9","null","null","0","12","null","null","11","null","17","null","0","12","null","null","0","12","null","null",
"1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland","69","58","null","null","0","null","12","null","0","null","12","null","26","41","null","null","0","12","null","null","43","null","44","null","0","12","null","null","0","12","null","null",
"1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland","242","86","null","null","0","null","12","null","0","null","12","null","61","66","null","null","0","12","null","null","170","null","76","null","0","12","null","null","11","17","null","null",
"1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland","39","56","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","39","56","null","null",
"1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland","36","40","null","null","0","null","12","null","18","null","30","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","18","28","null","null",
"1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland","105","113","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","53","null","85","null","0","12","null","null","52","82","null","null",
"1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland","79","63","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","40","null","64","null","0","12","null","null","39","64","null","null",
"1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland","124","108","null","null","0","null","12","null","0","null","12","null","43","68","null","null","0","12","null","null","43","null","68","null","0","12","null","null","38","59","null","null",
"1500000US240037301003","Block Group 3, Census Tract 7301, Anne Arundel County, Maryland","40","63","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","40","63","null","null",
"1500000US240037302031","Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland","94","103","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","47","null","73","null","0","12","null","null","47","76","null","null",
"1500000US240037302032","Block Group 2, Census Tract 7302.03, Anne Arundel County, Maryland","92","94","null","null","75","null","91","null","0","null","12","null","17","27","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037302033","Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland","50","73","null","null","0","null","12","null","50","null","73","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240037302034","Block Group 4, Census Tract 7302.03, Anne Arundel County, Maryland","30","48","null","null","30","null","48","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
