"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"401","113","27","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1","3","3","3","3","4","0","12","0","12","2","5","18","23","0","12","374","115","1500000US245101001002","Block Group 2, Census Tract 1001, Baltimore city, Maryland"
"245","107","67","41","0","12","0","12","0","12","6","9","0","12","20","18","6","9","0","12","0","12","0","12","5","8","7","11","23","26","0","12","0","12","0","12","178","77","1500000US245101001003","Block Group 3, Census Tract 1001, Baltimore city, Maryland"
"518","180","119","72","0","12","0","12","10","16","10","16","17","18","0","12","0","12","0","12","0","12","14","20","0","12","12","19","27","32","11","16","18","20","0","12","399","133","1500000US245101001004","Block Group 4, Census Tract 1001, Baltimore city, Maryland"
"713","272","191","170","0","12","0","12","0","12","15","22","0","12","0","12","0","12","0","12","48","65","0","12","14","20","63","67","20","25","31","44","0","12","0","12","522","143","1500000US245101002001","Block Group 1, Census Tract 1002, Baltimore city, Maryland"
"1223","358","367","195","0","12","48","82","48","66","47","79","22","34","15","23","21","34","0","12","0","12","0","12","44","70","25","38","14","22","0","12","83","93","0","12","856","261","1500000US245101002002","Block Group 2, Census Tract 1002, Baltimore city, Maryland"
"735","391","170","166","0","12","0","12","51","77","0","12","0","12","0","12","0","12","56","79","0","12","0","12","6","13","42","56","0","12","5","12","10","19","0","12","565","292","1500000US245101002003","Block Group 3, Census Tract 1002, Baltimore city, Maryland"
"4696","652","275","162","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","41","39","64","62","92","78","71","72","0","12","4421","546","1500000US245101003001","Block Group 1, Census Tract 1003, Baltimore city, Maryland"
"2246","504","736","302","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","399","244","337","181","1510","308","1500000US245101101001","Block Group 1, Census Tract 1101, Baltimore city, Maryland"
"1069","252","255","125","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","39","51","0","12","0","12","0","12","0","12","0","12","0","12","216","115","814","248","1500000US245101101002","Block Group 2, Census Tract 1101, Baltimore city, Maryland"
"2335","387","820","211","0","12","11","18","0","12","13","21","0","12","0","12","12","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","181","102","603","176","1515","350","1500000US245101102001","Block Group 1, Census Tract 1102, Baltimore city, Maryland"
"1571","304","336","117","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","244","88","92","67","1235","282","1500000US245101102002","Block Group 2, Census Tract 1102, Baltimore city, Maryland"
"1566","252","244","131","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","7","3","6","0","12","0","12","10","20","77","56","151","89","1322","253","1500000US245101102003","Block Group 3, Census Tract 1102, Baltimore city, Maryland"
"1517","416","560","414","19","30","0","12","0","12","19","30","62","102","44","48","0","12","12","20","0","12","0","12","0","12","20","34","56","93","19","31","241","210","68","66","957","201","1500000US245101201001","Block Group 1, Census Tract 1201, Baltimore city, Maryland"
"734","156","140","101","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","31","0","12","0","12","15","31","0","12","0","12","0","12","39","45","71","52","594","139","1500000US245101201002","Block Group 2, Census Tract 1201, Baltimore city, Maryland"
"831","203","178","136","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","132","125","46","43","653","171","1500000US245101201003","Block Group 3, Census Tract 1201, Baltimore city, Maryland"
"1375","205","489","154","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","252","122","237","111","886","189","1500000US245101201004","Block Group 4, Census Tract 1201, Baltimore city, Maryland"
"1121","203","275","112","26","24","0","12","6","8","0","12","0","12","7","9","5","8","4","7","4","7","6","8","5","8","7","10","0","12","0","12","148","102","57","32","846","160","1500000US245101202011","Block Group 1, Census Tract 1202.01, Baltimore city, Maryland"
"808","112","268","83","39","30","0","12","6","8","0","12","0","12","0","12","4","6","14","14","0","12","6","10","9","11","0","12","0","12","0","12","144","81","46","29","540","92","1500000US245101202012","Block Group 2, Census Tract 1202.01, Baltimore city, Maryland"
"978","286","978","286","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","978","286","0","12","0","12","1500000US245101202021","Block Group 1, Census Tract 1202.02, Baltimore city, Maryland"
"523","144","363","120","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","161","65","202","102","160","107","1500000US245101202022","Block Group 2, Census Tract 1202.02, Baltimore city, Maryland"
"1833","270","1723","251","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1699","248","24","32","110","92","1500000US245101202023","Block Group 3, Census Tract 1202.02, Baltimore city, Maryland"
"1849","541","773","416","0","12","29","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","497","392","247","120","1076","350","1500000US245101202024","Block Group 4, Census Tract 1202.02, Baltimore city, Maryland"
"881","196","484","148","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","340","123","144","80","397","154","1500000US245101202025","Block Group 5, Census Tract 1202.02, Baltimore city, Maryland"
"978","379","307","265","19","31","37","61","0","12","0","12","37","58","0","12","0","12","13","22","0","12","12","20","34","55","0","12","34","55","45","59","30","36","46","39","671","218","1500000US245101203001","Block Group 1, Census Tract 1203, Baltimore city, Maryland"
"827","301","225","112","25","39","6","10","10","16","24","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","127","77","33","41","602","219","1500000US245101203002","Block Group 2, Census Tract 1203, Baltimore city, Maryland"
"640","192","93","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","8","0","12","45","43","44","35","547","187","1500000US245101203003","Block Group 3, Census Tract 1203, Baltimore city, Maryland"
"1203","289","245","136","27","29","5","10","35","46","42","47","9","15","9","15","0","12","57","67","0","12","0","12","0","12","0","12","0","12","0","12","48","57","13","20","958","214","1500000US245101203004","Block Group 4, Census Tract 1203, Baltimore city, Maryland"
"833","173","355","128","108","52","19","21","27","22","10","15","0","12","9","12","9","12","15","23","0","12","0","12","10","17","7","11","30","29","32","30","60","47","19","28","478","99","1500000US245101204001","Block Group 1, Census Tract 1204, Baltimore city, Maryland"
"932","221","312","139","28","26","7","10","5","8","44","35","7","10","34","30","10","16","15","23","7","10","4","9","6","9","27","25","33","43","15","22","40","30","30","22","620","127","1500000US245101204002","Block Group 2, Census Tract 1204, Baltimore city, Maryland"
"961","241","263","105","12","14","0","12","28","33","3","8","3","8","13","14","23","32","24","33","0","12","3","8","0","12","3","7","22","30","10","14","58","39","61","27","698","185","1500000US245101205001","Block Group 1, Census Tract 1205, Baltimore city, Maryland"
"1279","213","392","157","8","12","23","24","13","18","0","12","20","20","0","12","19","27","11","12","31","30","0","12","0","12","0","12","0","12","21","21","166","98","80","53","887","146","1500000US245101205002","Block Group 2, Census Tract 1205, Baltimore city, Maryland"
"821","147","58","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","23","22","28","26","763","150","1500000US245101206001","Block Group 1, Census Tract 1206, Baltimore city, Maryland"
"1167","268","283","152","0","12","0","12","0","12","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","10","20","33","0","12","119","78","129","99","884","248","1500000US245101206002","Block Group 2, Census Tract 1206, Baltimore city, Maryland"
"708","147","71","61","0","12","0","12","0","12","34","53","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","28","31","0","12","637","118","1500000US245101206003","Block Group 3, Census Tract 1206, Baltimore city, Maryland"
"591","150","100","52","0","12","14","22","0","12","0","12","0","12","6","11","9","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","22","47","37","491","128","1500000US245101207001","Block Group 1, Census Tract 1207, Baltimore city, Maryland"
"744","259","159","95","0","12","15","24","0","12","13","21","0","12","0","12","0","12","0","12","0","12","40","58","0","12","0","12","36","50","0","12","13","13","42","37","585","187","1500000US245101207002","Block Group 2, Census Tract 1207, Baltimore city, Maryland"
"900","190","220","101","13","20","11","17","9","15","0","12","9","17","11","17","11","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","156","72","0","12","680","140","1500000US245101207003","Block Group 3, Census Tract 1207, Baltimore city, Maryland"
"669","311","277","207","0","12","0","12","13","19","0","12","0","12","0","12","29","44","58","89","0","12","29","44","0","12","0","12","0","12","0","12","71","55","77","69","392","168","1500000US245101301001","Block Group 1, Census Tract 1301, Baltimore city, Maryland"
"585","169","44","48","0","12","0","12","0","12","0","12","20","30","0","12","0","12","0","12","0","12","0","12","5","13","0","12","0","12","0","12","19","29","0","12","541","153","1500000US245101301002","Block Group 2, Census Tract 1301, Baltimore city, Maryland"
"868","255","238","128","16","21","0","12","0","12","10","17","9","16","0","12","0","12","0","12","10","16","32","38","0","12","0","12","25","27","31","28","77","54","28","34","630","186","1500000US245101301003","Block Group 3, Census Tract 1301, Baltimore city, Maryland"
"486","154","63","70","0","12","0","12","0","12","0","12","12","19","25","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","26","34","0","12","423","122","1500000US245101301004","Block Group 4, Census Tract 1301, Baltimore city, Maryland"
"876","305","242","199","23","30","28","44","0","12","18","29","0","12","23","31","0","12","0","12","26","33","0","12","17","26","0","12","16","25","26","40","31","48","34","53","634","199","1500000US245101302001","Block Group 1, Census Tract 1302, Baltimore city, Maryland"
"924","361","318","189","69","57","71","75","45","57","8","14","33","55","0","12","7","14","0","12","0","12","0","12","5","9","18","24","0","12","5","9","46","42","11","17","606","225","1500000US245101302002","Block Group 2, Census Tract 1302, Baltimore city, Maryland"
"560","148","156","96","12","18","12","19","0","12","16","26","5","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","56","38","55","71","404","109","1500000US245101302003","Block Group 3, Census Tract 1302, Baltimore city, Maryland"
"639","251","253","158","19","31","12","19","24","38","0","12","16","27","26","41","19","32","0","12","0","12","19","31","25","40","34","39","0","12","25","40","23","36","11","18","386","161","1500000US245101302004","Block Group 4, Census Tract 1302, Baltimore city, Maryland"
"709","231","204","111","5","9","18","20","0","12","0","12","22","25","15","23","12","18","13","14","25","38","15","25","0","12","0","12","24","26","32","30","17","15","6","9","505","138","1500000US245101303001","Block Group 1, Census Tract 1303, Baltimore city, Maryland"
"598","249","133","90","7","11","0","12","4","10","4","10","25","27","4","10","29","28","12","18","0","12","23","26","4","9","0","12","11","16","0","12","0","12","10","11","465","193","1500000US245101303002","Block Group 2, Census Tract 1303, Baltimore city, Maryland"
"775","190","237","105","42","58","11","18","17","22","0","12","35","29","0","12","0","12","7","10","33","32","22","27","9","14","15","24","7","11","25","24","14","21","0","12","538","119","1500000US245101303003","Block Group 3, Census Tract 1303, Baltimore city, Maryland"
"661","208","89","86","0","12","0","12","13","19","0","12","0","12","14","20","14","20","20","21","0","12","0","12","0","12","0","12","4","6","7","11","17","24","0","12","572","177","1500000US245101304001","Block Group 1, Census Tract 1304, Baltimore city, Maryland"
"1072","299","271","135","27","29","20","22","0","12","15","19","0","12","14","21","27","27","0","12","0","12","1","4","14","20","21","22","41","34","20","23","57","42","14","18","801","239","1500000US245101304002","Block Group 2, Census Tract 1304, Baltimore city, Maryland"
"504","181","89","58","10","15","19","24","0","12","0","12","0","12","10","15","0","12","0","12","0","12","18","24","0","12","0","12","0","12","0","12","26","30","6","8","415","145","1500000US245101304003","Block Group 3, Census Tract 1304, Baltimore city, Maryland"
"1130","236","215","123","31","48","0","12","0","12","7","12","18","21","0","12","0","12","33","36","0","12","0","12","0","12","0","12","26","37","0","12","8","13","92","68","915","158","1500000US245101306001","Block Group 1, Census Tract 1306, Baltimore city, Maryland"
"711","162","58","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","17","47","40","653","164","1500000US245101306002","Block Group 2, Census Tract 1306, Baltimore city, Maryland"
"627","194","83","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","0","12","0","12","16","14","60","65","544","187","1500000US245101306003","Block Group 3, Census Tract 1306, Baltimore city, Maryland"
"1205","277","281","118","39","31","20","23","0","12","0","12","0","12","0","12","8","15","26","40","14","18","0","12","8","13","9","14","0","12","33","52","59","40","65","43","924","218","1500000US245101306004","Block Group 4, Census Tract 1306, Baltimore city, Maryland"
"606","172","86","74","0","12","0","12","0","12","0","12","0","12","14","22","0","12","0","12","26","30","0","12","0","12","16","25","0","12","0","12","9","14","21","26","520","132","1500000US245101307001","Block Group 1, Census Tract 1307, Baltimore city, Maryland"
"1005","206","297","104","0","12","36","47","28","31","16","25","0","12","16","25","0","12","0","12","0","12","0","12","14","22","43","56","18","29","0","12","25","40","101","57","708","140","1500000US245101307002","Block Group 2, Census Tract 1307, Baltimore city, Maryland"
"585","207","104","95","0","12","0","12","23","40","0","12","26","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","55","38","481","145","1500000US245101307003","Block Group 3, Census Tract 1307, Baltimore city, Maryland"
"461","130","109","70","0","12","0","12","0","12","0","12","26","41","0","12","0","12","0","12","12","20","0","12","0","12","0","12","0","12","0","12","13","21","58","45","352","90","1500000US245101307004","Block Group 4, Census Tract 1307, Baltimore city, Maryland"
"1130","243","201","108","0","12","0","12","0","12","0","12","0","12","0","12","25","32","0","12","9","16","17","26","0","12","34","42","0","12","0","12","82","87","34","45","929","215","1500000US245101307005","Block Group 5, Census Tract 1307, Baltimore city, Maryland"
"953","177","86","69","20","30","0","12","0","12","0","12","12","19","0","12","0","12","0","12","0","12","0","12","0","12","16","24","0","12","0","12","0","12","38","45","867","183","1500000US245101307006","Block Group 6, Census Tract 1307, Baltimore city, Maryland"
"525","161","108","79","0","12","9","14","19","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","55","52","0","12","0","12","0","12","10","16","15","18","417","143","1500000US245101308031","Block Group 1, Census Tract 1308.03, Baltimore city, Maryland"
"1042","226","254","125","0","12","30","47","26","30","26","40","0","12","26","30","28","33","0","12","43","47","0","12","0","12","0","12","0","12","0","12","34","44","41","34","788","172","1500000US245101308032","Block Group 2, Census Tract 1308.03, Baltimore city, Maryland"
"960","229","130","76","0","12","21","31","20","28","14","22","0","12","0","12","0","12","7","12","0","12","0","12","0","12","11","19","26","30","0","12","5","8","26","24","830","198","1500000US245101308033","Block Group 3, Census Tract 1308.03, Baltimore city, Maryland"
"901","183","232","96","21","25","6","9","15","22","18","29","6","9","0","12","23","26","0","12","22","28","5","8","0","12","0","12","3","5","12","17","21","21","80","43","669","115","1500000US245101308041","Block Group 1, Census Tract 1308.04, Baltimore city, Maryland"
"919","139","174","66","11","16","10","15","12","14","0","12","0","12","0","12","15","19","0","12","0","12","0","12","0","12","17","20","9","13","0","12","54","33","46","32","745","105","1500000US245101308042","Block Group 2, Census Tract 1308.04, Baltimore city, Maryland"
"868","115","125","52","0","12","0","12","0","12","0","12","27","35","0","12","0","12","12","16","0","12","7","11","13","14","14","21","0","12","6","9","36","23","10","11","743","97","1500000US245101308051","Block Group 1, Census Tract 1308.05, Baltimore city, Maryland"
"1300","155","181","67","17","25","0","12","44","29","0","12","10","11","5","8","27","31","0","12","16","16","12","10","0","12","0","12","6","6","13","15","4","8","27","23","1119","135","1500000US245101308061","Block Group 1, Census Tract 1308.06, Baltimore city, Maryland"
"1225","306","560","214","16","25","0","12","0","12","0","12","0","12","30","36","31","49","18","29","0","12","31","36","0","12","0","12","0","12","0","12","393","198","41","51","665","208","1500000US245101401001","Block Group 1, Census Tract 1401, Baltimore city, Maryland"
"1004","243","453","234","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","357","202","96","87","551","147","1500000US245101401002","Block Group 2, Census Tract 1401, Baltimore city, Maryland"
"1203","380","140","107","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","43","50","0","12","74","85","23","36","1063","333","1500000US245101401003","Block Group 3, Census Tract 1401, Baltimore city, Maryland"
"1360","372","276","155","51","70","0","12","12","21","21","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","34","107","82","66","86","1084","333","1500000US245101401004","Block Group 4, Census Tract 1401, Baltimore city, Maryland"
"657","243","263","159","7","18","23","34","37","44","10","19","37","44","0","12","54","38","26","40","0","12","33","37","8","17","0","12","0","12","10","19","10","16","8","13","394","170","1500000US245101402001","Block Group 1, Census Tract 1402, Baltimore city, Maryland"
"756","273","194","126","10","18","27","43","21","23","0","12","0","12","11","17","11","18","0","12","20","33","68","96","0","12","0","12","0","12","0","12","24","25","2","10","562","205","1500000US245101402002","Block Group 2, Census Tract 1402, Baltimore city, Maryland"
"370","264","141","118","20","28","0","12","0","12","0","12","0","12","37","57","0","12","0","12","0","12","38","58","0","12","0","12","46","37","0","12","0","12","0","12","229","196","1500000US245101402003","Block Group 3, Census Tract 1402, Baltimore city, Maryland"
"617","279","211","170","0","12","29","44","0","12","27","43","0","12","36","57","30","44","0","12","0","12","30","44","0","12","33","52","0","12","0","12","26","38","0","12","406","196","1500000US245101402004","Block Group 4, Census Tract 1402, Baltimore city, Maryland"
"701","224","216","128","0","12","20","31","0","12","40","45","20","32","15","16","14","15","0","12","0","12","7","10","11","13","8","12","17","22","19","30","18","28","27","19","485","135","1500000US245101403001","Block Group 1, Census Tract 1403, Baltimore city, Maryland"
"406","207","110","81","16","26","0","12","0","12","0","12","16","23","0","12","17","26","0","12","17","26","16","24","17","24","0","12","6","9","0","12","5","8","0","12","296","146","1500000US245101403002","Block Group 2, Census Tract 1403, Baltimore city, Maryland"
"731","252","237","131","14","21","7","11","21","24","8","11","0","12","0","12","0","12","41","54","0","12","23","25","0","12","0","12","20","23","8","12","74","72","21","21","494","173","1500000US245101403003","Block Group 3, Census Tract 1403, Baltimore city, Maryland"
"924","278","242","130","16","24","17","26","15","23","24","30","0","12","16","25","0","12","34","38","16","25","19","31","0","12","0","12","14","23","0","12","56","53","15","24","682","246","1500000US245101403004","Block Group 4, Census Tract 1403, Baltimore city, Maryland"
"592","298","88","97","0","12","0","12","16","24","0","12","0","12","16","24","15","24","0","12","0","12","0","12","14","22","0","12","10","15","0","12","17","25","0","12","504","265","1500000US245101501001","Block Group 1, Census Tract 1501, Baltimore city, Maryland"
"1318","346","391","202","95","91","23","35","0","12","48","46","0","12","0","12","55","50","44","49","12","22","45","54","0","12","12","18","0","12","17","26","28","36","12","20","927","236","1500000US245101501002","Block Group 2, Census Tract 1501, Baltimore city, Maryland"
"1102","295","365","177","0","12","75","64","0","12","16","28","0","12","74","58","0","12","0","12","38","57","16","24","0","12","0","12","24","32","56","55","32","45","34","53","737","193","1500000US245101501003","Block Group 3, Census Tract 1501, Baltimore city, Maryland"
"1364","413","363","232","21","26","0","12","3","7","0","12","0","12","54","48","5","9","53","60","0","12","74","75","66","67","3","6","11","12","35","34","38","35","0","12","1001","270","1500000US245101502001","Block Group 1, Census Tract 1502, Baltimore city, Maryland"
"645","228","168","117","10","16","6","10","8","12","5","8","0","12","9","13","24","41","5","9","0","12","0","12","0","12","12","14","8","12","0","12","81","66","0","12","477","178","1500000US245101502002","Block Group 2, Census Tract 1502, Baltimore city, Maryland"
"705","301","206","141","18","20","16","24","15","22","25","27","30","45","17","18","14","16","0","12","14","23","8","13","0","12","15","17","0","12","0","12","34","33","0","12","499","189","1500000US245101502003","Block Group 3, Census Tract 1502, Baltimore city, Maryland"
"631","227","218","135","41","44","11","16","9","12","9","15","0","12","0","12","25","26","15","21","0","12","6","8","0","12","10","17","51","53","0","12","29","26","12","20","413","137","1500000US245101503001","Block Group 1, Census Tract 1503, Baltimore city, Maryland"
"601","154","77","47","15","24","0","12","0","12","0","12","11","15","0","12","16","17","0","12","0","12","0","12","0","12","12","19","3","7","5","12","15","17","0","12","524","128","1500000US245101503002","Block Group 2, Census Tract 1503, Baltimore city, Maryland"
"695","216","145","99","34","53","34","38","0","12","0","12","0","12","19","29","16","25","0","12","9","12","0","12","0","12","0","12","0","12","6","9","18","29","9","14","550","167","1500000US245101503003","Block Group 3, Census Tract 1503, Baltimore city, Maryland"
"491","244","41","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","13","0","12","10","16","0","12","0","12","22","25","0","12","450","239","1500000US245101504001","Block Group 1, Census Tract 1504, Baltimore city, Maryland"
"908","374","263","115","49","59","51","55","29","49","0","12","17","25","0","12","40","50","0","12","0","12","0","12","0","12","0","12","0","12","13","19","49","33","15","21","645","288","1500000US245101504002","Block Group 2, Census Tract 1504, Baltimore city, Maryland"
"2794","638","1119","299","0","12","0","12","73","72","34","53","0","12","26","42","14","22","13","21","0","12","40","53","33","51","0","12","57","64","120","76","682","153","27","36","1675","438","1500000US245101504003","Block Group 3, Census Tract 1504, Baltimore city, Maryland"
"683","200","79","61","14","22","0","12","10","16","0","12","0","12","0","12","0","12","9","14","0","12","0","12","0","12","17","19","2","5","0","12","22","33","5","7","604","158","1500000US245101505001","Block Group 1, Census Tract 1505, Baltimore city, Maryland"
"813","170","139","62","5","8","0","12","14","22","0","12","0","12","11","18","14","21","12","17","18","20","25","32","9","15","0","12","4","6","0","12","27","35","0","12","674","135","1500000US245101505002","Block Group 2, Census Tract 1505, Baltimore city, Maryland"
"675","287","173","100","36","34","0","12","26","41","0","12","0","12","0","12","14","22","13","21","0","12","0","12","0","12","24","26","13","20","11","18","10","17","26","30","502","234","1500000US245101506001","Block Group 1, Census Tract 1506, Baltimore city, Maryland"
"530","248","175","117","0","12","0","12","11","23","0","12","0","12","0","12","0","12","30","38","0","12","20","32","0","12","0","12","30","44","0","12","84","68","0","12","355","151","1500000US245101506002","Block Group 2, Census Tract 1506, Baltimore city, Maryland"
"456","239","174","159","52","61","0","12","0","12","23","35","0","12","24","36","0","12","14","26","0","12","0","12","0","12","46","45","0","12","0","12","15","26","0","12","282","130","1500000US245101506003","Block Group 3, Census Tract 1506, Baltimore city, Maryland"
"297","166","54","80","28","42","26","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","243","126","1500000US245101506004","Block Group 4, Census Tract 1506, Baltimore city, Maryland"
"726","349","162","172","0","12","0","12","0","12","27","38","0","12","0","12","25","37","0","12","0","12","0","12","0","12","24","35","0","12","10","17","65","64","11","18","564","213","1500000US245101506005","Block Group 5, Census Tract 1506, Baltimore city, Maryland"
"331","107","51","43","0","12","0","12","0","12","0","12","12","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","8","0","12","14","22","19","31","280","79","1500000US245101507011","Block Group 1, Census Tract 1507.01, Baltimore city, Maryland"
"427","200","118","66","7","11","6","11","0","12","0","12","0","12","24","29","0","12","0","12","17","27","0","12","0","12","6","8","20","26","7","11","26","25","5","7","309","153","1500000US245101507012","Block Group 2, Census Tract 1507.01, Baltimore city, Maryland"
"700","225","116","69","6","9","8","11","0","12","26","41","0","12","0","12","28","34","0","12","8","11","0","12","7","10","5","9","0","12","6","8","22","34","0","12","584","177","1500000US245101507013","Block Group 3, Census Tract 1507.01, Baltimore city, Maryland"
"761","169","135","90","0","12","10","15","25","36","18","31","4","7","4","7","16","17","0","12","0","12","0","12","8","14","6","9","0","12","0","12","20","23","24","24","626","130","1500000US245101507021","Block Group 1, Census Tract 1507.02, Baltimore city, Maryland"
"947","300","223","147","13","19","0","12","0","12","24","34","24","34","0","12","24","37","24","34","50","44","0","12","18","20","2","4","1","2","28","29","6","10","9","13","724","230","1500000US245101507022","Block Group 2, Census Tract 1507.02, Baltimore city, Maryland"
"457","239","90","64","25","22","0","12","45","56","10","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","9","0","12","0","12","4","10","0","12","367","187","1500000US245101507023","Block Group 3, Census Tract 1507.02, Baltimore city, Maryland"
"765","254","215","175","10","17","29","45","12","19","29","45","29","45","12","18","0","12","0","12","0","12","0","12","0","12","7","10","27","42","0","12","45","48","15","23","550","161","1500000US245101508001","Block Group 1, Census Tract 1508, Baltimore city, Maryland"
"622","217","168","125","53","71","39","50","0","12","0","12","12","18","0","12","0","12","0","12","13","21","0","12","12","19","0","12","13","23","4","10","22","35","0","12","454","165","1500000US245101508002","Block Group 2, Census Tract 1508, Baltimore city, Maryland"
"1224","516","229","128","0","12","12","20","0","12","0","12","51","54","46","63","0","12","0","12","0","12","20","31","58","64","0","12","9","14","10","16","14","23","9","14","995","409","1500000US245101508003","Block Group 3, Census Tract 1508, Baltimore city, Maryland"
"409","181","70","88","0","12","10","17","0","12","0","12","0","12","13","21","10","17","13","21","0","12","0","12","24","39","0","12","0","12","0","12","0","12","0","12","339","168","1500000US245101508004","Block Group 4, Census Tract 1508, Baltimore city, Maryland"
"690","276","176","119","0","12","26","41","13","19","0","12","11","16","28","44","0","12","29","45","25","40","3","5","1","2","10","15","2","4","8","10","20","18","0","12","514","196","1500000US245101508005","Block Group 5, Census Tract 1508, Baltimore city, Maryland"
"498","207","20","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","17","0","12","10","14","478","200","1500000US245101508006","Block Group 6, Census Tract 1508, Baltimore city, Maryland"
"1099","319","250","146","0","12","69","54","26","42","48","56","0","12","0","12","10","16","0","12","11","17","7","13","0","12","18","21","0","12","8","15","53","48","0","12","849","233","1500000US245101509001","Block Group 1, Census Tract 1509, Baltimore city, Maryland"
"867","306","317","152","0","12","27","39","26","37","52","41","0","12","0","12","0","12","40","67","0","12","0","12","0","12","0","12","37","42","10","16","125","73","0","12","550","189","1500000US245101509002","Block Group 2, Census Tract 1509, Baltimore city, Maryland"
"567","228","187","124","0","12","0","12","0","12","9","15","13","20","28","38","9","15","9","15","0","12","0","12","8","15","26","35","8","13","25","35","28","42","24","32","380","126","1500000US245101509003","Block Group 3, Census Tract 1509, Baltimore city, Maryland"
"339","111","24","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","9","19","21","315","106","1500000US245101509004","Block Group 4, Census Tract 1509, Baltimore city, Maryland"
"589","197","105","78","0","12","10","16","0","12","29","32","0","12","0","12","10","16","10","16","0","12","0","12","0","12","18","27","0","12","19","15","0","12","9","14","484","159","1500000US245101510001","Block Group 1, Census Tract 1510, Baltimore city, Maryland"
"733","276","79","65","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","30","0","12","0","12","0","12","0","12","0","12","50","38","10","16","654","241","1500000US245101510002","Block Group 2, Census Tract 1510, Baltimore city, Maryland"
"475","252","104","106","13","21","12","20","8","13","8","13","0","12","0","12","22","35","0","12","0","12","0","12","20","32","0","12","21","34","0","12","0","12","0","12","371","203","1500000US245101510003","Block Group 3, Census Tract 1510, Baltimore city, Maryland"
